name	ratio	min	max	phase
Lactiplantibacillus plantarum (Lactobacillus plantarum)-Q2MJN5	-2.579682454471	-9.84605	3.826	dark
Enterococcus gallinarum (strain EG2)-C8ZY42	0.467255437206	-1.37606	2.34121	dark
Acutalibacter muris-A0A1Z2XM94	-0.43555366367	-2.3568	1.54442	dark
Intestinimonas butyriciproducens-A0A0S2W269	1.21460104324	-2.38273	4.84756	dark
Listeria aquatica FSL S10-1188-W7AUZ3	-2.477010578225	-9.55708	4.3177	dark
Sporofaciens musculi-A0A7X3MIN2	0.00578378776300002	-1.77632	1.9088	dark
Enterocloster bolteae 90B8-R0B1Z5	2.72578654942625	-0.180108	6.23455	dark
Weissella kandleri-A0A0R2JKX7	-4.4374553761	-9.68398	0.638522	dark
Bacteroides salyersiae CL02T12C01-I9SXL6	0.28360446843	-1.0464	1.75267	dark
Clostridium sp. CAG:169-R6BF36	-2.51511703322199	-10.3928	3.28483	dark
Blautia obeum A2-162-D4LY45	2.0705134038	0.0356137	4.03589	dark
Enterococcus hirae (strain ATCC 9790 / DSM 20160 / JCM 8729 / LMG 6399 / NBRC 3181 / NCIMB 6459 / NCDO 1258 / NCTC 12367 / WDCM 00089 / R)-I6T7U8	-2.488629058875	-8.93995	3.77684	dark
Ligilactobacillus salivarius (strain UCC118) (Lactobacillus salivarius)-Q1WR93	-2.571418095735	-9.94325	4.86487	dark
Trichococcus flocculiformis-A0A143Y4H9	-2.48191046506499	-10.3808	3.949	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A2N5WBJ7	-2.623154558675	-10.2003	3.49515	dark
Blautia hydrogenotrophica-A0A173SRH3	-2.447518183405	-9.19412	3.73367	dark
Butyrivibrio sp. CAG:318-R6QGL1	0.356605733340999	-1.54104	2.23892	dark
Martelella alba-A0A506UJ79	-0.94608266813	-3.38263	2.01647	dark
Clostridium perfringens-A0A6M1WAH0	-2.483083010948	-9.57457	5.08977	dark
Eisenbergiella tayi-A0A1E3ALT3	-0.446720769434999	-1.75294	0.741083	dark
Oscillibacter hominis-A0A7G9B183	2.665369314435	-0.419589	5.66536	dark
Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437-D7VDZ4	-2.579682454471	-9.84605	3.826	dark
Anaerocolumna sedimenticola-A0A6P1THR1	-2.67028558621	-9.97334	3.41896	dark
Lactobacillus gasseri-A0A1V3Y409	1.61132942477	-2.97756	6.57149	dark
Leifsonia naganoensis-A0A853DP90	-2.755053771705	-10.9252	3.79302	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A5C5BN99	-2.623154558675	-10.2003	3.49515	dark
Enterococcus faecium TX0133a01-A0A828QFA6	-0.311617362996	-3.35896	2.43736	dark
Wujia chipingensis-A0A7G9FK20	0.906436604030001	-0.434869	2.3002	dark
Enterococcus hirae (strain ATCC 9790 / DSM 20160 / JCM 8729 / LMG 6399 / NBRC 3181 / NCIMB 6459 / NCDO 1258 / NCTC 12367 / WDCM 00089 / R)-I6T8Q1	-2.64731224904499	-9.0347	3.96952	dark
Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)-A0A0K0HAQ6	0.3128290333843	-1.24337	1.72522	dark
Gemmiger formicilis-A0A1T4XPT4	-0.456696456616001	-2.24363	1.26136	dark
Limosilactobacillus mucosae (Lactobacillus mucosae)-A0A1H0CSY4	-2.6314055168	-10.2482	3.7552	dark
Enorma phocaeensis-A0A921IVE9	0.660443439604002	-1.65773	3.21534	dark
Lysinibacillus sphaericus (Bacillus sphaericus)-A0A2S5D0U8	-2.65576964281	-10.0891	4.06091	dark
Faecalibacillus faecis-A0A2T3G497	-3.974458981499	-9.88295	1.17439	dark
[Clostridium] leptum DSM 753-A7VQ44	-2.4556766155235	-9.20676	3.45371	dark
Lachnospira eligens-A0A174ZYD3	-2.48191046506499	-10.3808	3.949	dark
Vagococcus penaei-A0A1Q2D3C0	-2.81303713356	-9.78823	4.40053	dark
Vagococcus martis-A0A1V4DE45	-2.180657517015	-9.90314	5.48716	dark
Hornefia butyriciproducens-A0A6L5Y6B3	0.019065930516	-1.81922	1.65166	dark
Dorea phocaeensis-A0A850HF69	0.334902943104001	-1.1137	1.78775	dark
Anaerotruncus colihominis-A0A845QFI0	0.64023361306	-0.156969	1.44954	dark
Lactobacillus paragasseri-A0A558K589	-4.76244793883	-11.0703	0.299564	dark
Enterococcus hirae-A0A366UK59	-2.899147965785	-10.274	3.49378	dark
Limosilactobacillus frumenti DSM 13145-A0A0R1PDJ9	-2.405027554823	-9.66543	4.32013	dark
Phocaeicola vulgatus (Bacteroides vulgatus)-A0A3E4WB07	-5.061196166	-10.2973	-0.243882	dark
Roseburia inulinivorans-A0A3R6HN67	0.951722639400001	-0.458164	2.23524	dark
Lacipirellula limnantheis-A0A517TZN6	-2.2367683976575	-9.86544	5.41589	dark
Bacteroides salyersiae-A0A7J4XKA9	0.28360446843	-1.0464	1.75267	dark
Planococcus rifietoensis-A0A0U2XG82	1.57163581843	-2.00498	5.88895	dark
Clostridium sp. CAG:265-R6KMG9	0.510906291605001	-2.39934	3.16887	dark
Finegoldia magna (Peptostreptococcus magnus)-A0A233W8A3	0.1525652753019	-0.78077	1.09645	dark
[Ruminococcus] lactaris ATCC 29176-B5CMZ6	1.043885304915	0.142809	2.05068	dark
Blautia obeum-A0A367G0I4	2.3326586331	-1.01825	5.84367	dark
Lachnospira eligens-A0A413YQ76	-2.57511055841499	-9.73386	4.15754	dark
Parabacteroides distasonis-A0A174XDW3	-2.405027554823	-9.66543	4.32013	dark
Rhodococcus ruber-A0A385HSQ6	-0.26311880559	-3.09581	2.94396	dark
Bacteroides uniformis-A0A414WGK5	-5.17512822001001	-11.1289	-0.70049	dark
Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)-A0A0H2YTH6	-2.23619210589	-10.2586	5.09428	dark
Bacteroides uniformis str. 3978 T3 ii-A0A078S4I9	-5.17512822001001	-11.1289	-0.70049	dark
Roseburia intestinalis XB6B4-D4L243	-2.623154558675	-10.2003	3.49515	dark
Prevotella ruminicola (Bacteroides ruminicola)-A0A928BVX3	-2.644208087735	-9.66491	3.49008	dark
Myxococcus xanthus-A0A4Y6CXX1	1.53367032876	-2.7437	5.34766	dark
[Ruminococcus] gnavus CC55_001C-A0A829NL13	0.7856161281995	-0.622659	2.17555	dark
Vibrio maritimus-A0A090RUG7	0.0891652273051801	-0.768615	0.974832	dark
Lactobacillus johnsonii-A0A256MFB7	-4.66413487384751	-10.0349	0.224046	dark
Faecalicoccus pleomorphus-A0A380LLX8	-2.864290083417	-9.92099	3.64343	dark
Mordavella massiliensis-A0A939BD13	2.173204069801	-1.32186	5.37745	dark
Rhodococcus pyridinivorans KG-16-A0A0V9UQP6	-2.4005819808265	-9.13689	4.59363	dark
Faecalitalea cylindroides T2-87-D4JFU4	-2.874780088715	-10.6934	4.18545	dark
Clostridium sp. CAG:307-R7GK51	-2.51153152692499	-9.19644	3.74822	dark
Enterococcus faecium (Streptococcus faecium)-A0A1Y3J2A3	1.77291969461	-0.401359	3.92522	dark
Lactiplantibacillus plantarum (Lactobacillus plantarum)-A0A165Z1U4	-2.5175938210555	-10.185	4.15761	dark
Lactobacillus crispatus-A0A2N5KYJ7	-4.56410460767499	-10.8567	0.383722	dark
Anaerobutyricum hallii-A0A173U973	2.3015315343075	-1.04795	5.49407	dark
Ruminococcus gnavus-A0A2N5NEG8	0.632625241233999	-0.741951	2.05541	dark
Roseburia intestinalis-A0A6L6XKH0	-2.678042942755	-10.1074	3.33026	dark
Prevotella sp. CAG:485-R7F4F7	-4.882545846335	-10.4177	-0.0679927	dark
Treponema bryantii-A0A1H9GIX4	-0.665334548009999	-1.89	0.510733	dark
Lachnospira eligens-A0A174Z2R4	1.661054385275	-0.234389	3.55713	dark
Dorea formicigenerans-A0A3E4F7X5	1.31463351148	0.0177603	2.87807	dark
Blautia luti DSM 14534-A0A844GMP2	1.438354517005	-0.49737	3.51692	dark
Listeria cossartiae subsp. cayugensis-A0A7X0ZD69	-2.72646379411	-10.4968	3.75494	dark
Roseburia intestinalis-A0A6N3DS46	0.978777941118501	-0.707067	2.50338	dark
Lysinibacillus alkalisoli-A0A917LFI7	-2.572864216915	-9.84435	4.15532	dark
Enterococcus gallinarum-A0A376H0L7	-0.06170552914015	-2.00911	1.87791	dark
Clostridium cylindrosporum DSM 605-A0A0J8DD17	1.43448496769	-3.69489	6.34525	dark
Dietzia natronolimnaea-A0A2A2WNX7	-3.43482744219999	-10.0613	2.72075	dark
Roseburia inulinivorans-A0A396AH21	0.638765974355001	-0.447503	1.6968	dark
Enterococcus lactis-A0A6N8GYN2	-2.488629058875	-8.93995	3.77684	dark
Roseburia inulinivorans DSM 16841-C0FNH6	0.7455602355155	-0.268054	1.85428	dark
Ligilactobacillus salivarius-A0A6G3ARY9	-2.745296092015	-9.45826	4.13025	dark
Clostridium bornimense-W6RZA8	0.510906291605001	-2.39934	3.16887	dark
Ligilactobacillus salivarius-C7AQW4	-2.571418095735	-9.94325	4.86487	dark
Levilactobacillus brevis (Lactobacillus brevis)-A0A2A3TX05	-4.345677222865	-10.7445	1.00635	dark
Enterococcus faecalis EnGen0302-A0A0M2AE59	-4.472135773525	-9.70846	1.00061	dark
Roseburia inulinivorans-A0A413TSA5	0.708285475363499	-0.149242	1.63199	dark
Micromonospora palomenae-A0A561WUB8	-2.65576964281	-10.0891	4.06091	dark
Roseburia intestinalis CAG:13-R6BUS3	0.9650289344605	-0.45212	2.65086	dark
NA	-2.635863335135	-9.78721	3.59196	dark
Roseburia inulinivorans-A0A396AC75	-3.949883513905	-10.1943	0.993257	dark
Salipaludibacillus aurantiacus-A0A1H9Q7N9	-2.93215650782	-10.467	3.43911	dark
Ruminococcus sp. CAG:254-R5VU70	1.69457607726	-0.424509	3.66122	dark
Limosilactobacillus mucosae (Lactobacillus mucosae)-A0A099YB76	-2.776085770745	-9.61193	3.96741	dark
Enterococcus raffinosus-A0A1L8W0J9	0.315198202827	-1.32918	1.71295	dark
Enterocloster bolteae-A0A414AWR8	-0.985596565115	-3.56421	1.2602	dark
Ligilactobacillus ruminis (strain ATCC 27782 / RF3) (Lactobacillus ruminis)-G2SQF3	-2.5231628506675	-9.60142	4.04643	dark
Paraclostridium bifermentans (Clostridium bifermentans)-A0A943SFE2	-0.759780907630001	-4.73059	3.64826	dark
Ruminococcus gnavus-A0A6N3GQG8	1.74822158077	-0.129299	4.00874	dark
Companilactobacillus zhachilii-A0A386PSZ0	1.51785461413	-4.0897	8.02074	dark
Ruminococcus bromii-A0A2N0UPL9	0.985162787970001	-0.0866909	2.14955	dark
Lactiplantibacillus plantarum ZJ316-A0A806IB67	-2.579682454471	-9.84605	3.826	dark
Coprococcus eutactus CAG:665-R5WKT4	0.309098890535049	-0.493807	1.1509	dark
Enterococcus gallinarum-A0A5F0V9B1	0.693746862775999	-1.81048	3.3001	dark
Taibaiella soli-A0A2W2BFI7	-3.54229253669	-10.5295	2.96281	dark
Enterocloster clostridioformis-A0A174DL00	-3.94536294620999	-10.0516	1.2325	dark
Listeria seeligeri FSL N1-067-E3ZSC8	-4.8587051548	-11.0764	0.0991845	dark
Peptostreptococcus russellii-A0A1H8JZY3	-2.732087884775	-9.62258	3.97303	dark
Lactobacillus amylovorus (strain GRL 1112)-E4SIA7	-2.676588098882	-9.5036	4.00946	dark
Salmonella bongori-A0A7T8LFA8	0.3128290333843	-1.24337	1.72522	dark
Anaerococcus tetradius ATCC 35098-C2CHS4	-0.13171823367	-2.17624	2.01715	dark
Ruminococcus sp. CAG:353-R7KX66	0.3874360284629	-0.785467	1.5431	dark
Anaerosporobacter mobilis DSM 15930-A0A1M7N5N3	0.38235400266	-2.23887	2.78104	dark
Butyricicoccus pullicaecorum 1.2-R8W4N1	-2.65576964281	-10.0891	4.06091	dark
Micromonospora auratinigra-A0A1A8Z7M3	-2.889631185735	-10.2944	3.46636	dark
Prevotella ruminicola (Bacteroides ruminicola)-A0A1H6KF00	-2.70961986071	-9.41752	4.13092	dark
Lactobacillus johnsonii-A0A6B9HX44	-4.21703426539999	-10.3238	0.949284	dark
Lachnospira eligens-A0A174ZPF2	1.98092778524	0.232021	3.68791	dark
Salmonella enterica (Salmonella choleraesuis)-A0A5T5PQK0	0.3387589489598	-1.03513	1.68113	dark
Staphylococcus schweitzeri-A0A077UST9	-2.53699739891	-10.1011	4.69496	dark
Bullifex porci-A0A7X2PDY7	2.85605045855	-0.117104	6.27195	dark
Lentihominibacter faecis-A0A923NAW5	0.746512478445	-0.497003	1.98438	dark
Lactobacillus amylovorus (strain GRL 1118)-F2LZ53	-2.6430567252775	-9.00454	4.13755	dark
Anaerobutyricum hallii-A0A173S778	3.775351712	1.16161	6.71486	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A1V0P467	-2.70216931752	-10.0076	3.67681	dark
Blautia hydrogenotrophica CAG:147-R5BYX0	-2.7281826119685	-10.2106	3.45496	dark
Roseburia sp. CAG:50-R5TDR5	1.5153515174433	-0.512751	3.64111	dark
Bacteroides uniformis-A0A4Q5EEB5	-4.99814614978501	-10.7032	-0.266387	dark
Lactococcus lactis subsp. lactis IO-1-H5T170	-2.51511703322199	-10.3928	3.28483	dark
Clostridium sp. CAG:389-R7LRG3	0.2846830559695	-0.445642	0.929965	dark
Enterococcus raffinosus-A0A1L8WSY6	1.1255271356395	-1.03959	3.13469	dark
Coprococcus eutactus-A0A174D5Q4	0.640347199205001	-0.320748	1.65927	dark
Streptococcus equinus (Streptococcus bovis)-A0A1G9IWK0	-2.48591556032	-10.4142	4.57119	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8EV60	-2.65576964281	-10.0891	4.06091	dark
Turicibacter sanguinis-A0A174UKW2	-4.50797197384001	-10.4566	0.700048	dark
Enterocloster citroniae-A0A3E2VNX1	-0.49515445451	-2.23278	1.23948	dark
Ruminococcus callidus ATCC 27760-U2JZ29	0.666396313320001	-0.257216	1.56196	dark
Rhodococcus rhodochrous J3-A0A1X7L9F3	-2.467693785345	-9.56908	4.44987	dark
Salmonella enterica subsp. houtenae serovar 45:g,z51:--A0A753B6U6	0.3387589489598	-1.03513	1.68113	dark
Aliivibrio fischeri (Vibrio fischeri)-A0A844P1W4	-2.8995716026401	-9.69336	4.1996	dark
Boudabousia liubingyangii-A0A1Q5PLJ3	-2.571418095735	-9.94325	4.86487	dark
Aerococcus urinae-A0A2I1L7D6	0.170057534315	-0.719479	1.23039	dark
Lactobacillus amylovorus DSM 16698-A0A0R2KBY6	-2.6430567252775	-9.00454	4.13755	dark
Salmonella bongori serovar 66:z41:- str. SA19983605-A0A248K966	0.3128290333843	-1.24337	1.72522	dark
Enterococcus pallens ATCC BAA-351-R2QCK8	-0.309863111455001	-2.96947	2.35016	dark
Roseburia intestinalis-A0A414T2V7	-3.863799819005	-9.58038	1.76734	dark
Bacteroides uniformis dnLKV2-R9HS41	-5.17512822001001	-11.1289	-0.70049	dark
Lactobacillus johnsonii-A0A4Y9IC69	-4.66413487384751	-10.0349	0.224046	dark
Massilimicrobiota timonensis-A0A1Y4SZX8	1.647538633335	-2.21979	5.84392	dark
Listeria aquatica-A0A841ZKD8	-2.477010578225	-9.55708	4.3177	dark
Roseburia intestinalis-A0A173VRA0	-2.623154558675	-10.2003	3.49515	dark
Muribaculum intestinale-A0A4S2G132	-1.799766975085	-4.79389	0.905108	dark
Faecalitalea cylindroides ATCC 27803-U2QTL3	-2.874780088715	-10.6934	4.18545	dark
Enterococcus mundtii QU 25-V5XPI8	-2.65576964281	-10.0891	4.06091	dark
Limosilactobacillus reuteri (Lactobacillus reuteri)-A0A256VE65	-3.43482744219999	-10.0613	2.72075	dark
Ruminococcus sp. CAG:724-R5PVL5	-2.922763151885	-9.84734	3.57189	dark
Bacteroides sp. CAG:189-R5JHZ2	0.28360446843	-1.0464	1.75267	dark
Listeria monocytogenes-A0A7U7YJQ9	-3.914360644145	-10.1512	1.84816	dark
Lachnospira eligens-A0A415PAJ0	1.73808488838	-0.133969	3.90631	dark
Ligilactobacillus salivarius NIAS840-F5VG40	-2.676588098882	-9.5036	4.00946	dark
Ligilactobacillus murinus-A0A4S2EC83	-2.747671415065	-10.3654	2.91894	dark
Allocatelliglobosispora scoriae-A0A841BJN2	-2.6302987439955	-9.8987	4.01891	dark
Collinsella intestinalis-A0A5K1J4Z3	-0.343348066804501	-3.22098	2.48843	dark
Agromyces hippuratus-A0A852WV95	2.362600304415	-0.857513	5.94141	dark
Lactobacillus delbrueckii subsp. bulgaricus (strain 2038)-F0K241	-2.5577259272	-10.1842	3.55314	dark
Lactiplantibacillus plantarum WJL-A0A837P1C7	-2.579682454471	-9.84605	3.826	dark
Lysinibacillus sphaericus (strain C3-41)-B1HQM9	-2.635863335135	-9.78721	3.59196	dark
Lactobacillus johnsonii-A0A4S2CHH9	-4.66413487384751	-10.0349	0.224046	dark
Terrisporobacter othiniensis-A0A0B3VRN3	-0.3261973791965	-4.43975	3.41155	dark
Limosilactobacillus mucosae DSM 13345-A0A0R1NYZ2	-2.56052691179201	-9.59094	3.81422	dark
Pusillibacter faecalis-A0A810QG66	0.0736744051899998	-1.06283	1.14766	dark
Natranaerovirga pectinivora-A0A4R3MPD0	-0.372551060935	-3.80472	2.88683	dark
Legionella nautarum-A0A0W0WVF4	1.335761564165	-4.53878	7.02104	dark
Micromonospora tulbaghiae-A0A1C4V181	-3.79240764643001	-10.4002	1.66804	dark
Peptostreptococcus russellii-A0A1H8EXQ4	-2.804376191176	-9.60769	4.29231	dark
Roseburia hominis (strain DSM 16839 / JCM 17582 / NCIMB 14029 / A2-183)-G2SYJ2	1.00653658614	-0.013573	2.04584	dark
[Ruminococcus] lactaris-A0A414P478	1.288242937841	0.0517986	2.38258	dark
Listeria monocytogenes-A0A2Z5BZ01	-2.539932828355	-9.07283	4.35989	dark
Kurthia sibirica-A0A2U3ALG5	-2.31298600169	-10.1707	3.9627	dark
Bacteroides uniformis-A0A412XI38	-5.17512822001001	-11.1289	-0.70049	dark
Muribaculum intestinale-A0A1B1SBZ6	-1.9632434313	-4.68565	1.01406	dark
Enterococcus casseliflavus (Enterococcus flavescens)-A0A415EY36	1.455920176994	-2.7256	5.5465	dark
Ruminococcus bromii-A0A2N0UVB8	0.722543032170499	-0.27704	1.85763	dark
Roseburia intestinalis M50/1-D4KM46	1.19337550594755	-0.249774	2.79453	dark
Porcincola intestinalis-A0A6L5X934	-2.51854842909999	-10.4168	3.75529	dark
Enterococcus faecalis EnGen0311-E2YTX6	-4.472135773525	-9.70846	1.00061	dark
Anaerobutyricum hallii-A0A415TWG6	3.9035683365	1.16796	6.63623	dark
Clostridium sp. CAG:277-R7JW99	0.544995044885	-0.236521	1.45185	dark
Lachnoclostridium phocaeense-A0A921LGU1	2.968126985015	0.0482878	6.17751	dark
Coprococcus catus GD/7-D4JBB7	0.723146287073001	-1.04615	2.40854	dark
Arthrobacter sunyaminii-A0A975S879	-2.670720126585	-10.6665	3.42424	dark
Clostridium neonatale-A0A2A7MFV8	-0.713343607153999	-3.5311	1.2884	dark
Weissella coleopterorum-A0A6G8B1H1	-2.87389706082	-9.65375	3.51951	dark
Coprococcus catus-A0A3E2XR62	0.7504574831593	-1.02254	2.51369	dark
Butyrivibrio crossotus CAG:259-R5LBG5	-2.732087884775	-9.62258	3.97303	dark
Clostridium sp. CAG:7-R5ILU6	2.871711379765	-0.197827	5.66006	dark
Levilactobacillus brevis (Lactobacillus brevis)-A0A856KDH0	-4.032185064881	-10.9124	2.0892	dark
Ruminiclostridium cellobioparum subsp. termitidis CT1112-S0FQ07	-0.122355867198	-1.03198	0.675007	dark
Lactobacillus johnsonii-A0A137PJZ3	-4.187520864515	-10.048	0.854379	dark
Planomonospora sphaerica-A0A171DKM0	-2.80365374993001	-9.30281	4.31353	dark
Blautia obeum A2-162-D4LR64	0.4518022422625	-0.699771	1.77343	dark
Ligilactobacillus salivarius-A0A2U2M421	-2.571418095735	-9.94325	4.86487	dark
Bacteroides uniformis-A0A1Y3V4S4	-5.05471799307	-10.84	-0.0874133	dark
Enterococcus alcedinis-A0A917JHP3	-2.5577259272	-10.1842	3.55314	dark
Anaerostipes butyraticus-A0A916VDJ9	-2.62986260749001	-10.2655	3.98379	dark
Levilactobacillus brevis KB290-M5AZ08	-4.032185064881	-10.9124	2.0892	dark
Enterococcus hirae-A0A366UDC1	-2.7152471783095	-9.87441	3.42453	dark
Enterocloster bolteae-A0A412Z9M0	-1.41924682088	-3.87674	1.10096	dark
Listeria monocytogenes serotype 1/2a (strain EGD / Mackaness)-A0A3Q0NGD6	-0.925451836325001	-3.59492	1.43752	dark
Lactiplantibacillus plantarum (Lactobacillus plantarum)-B9V402	1.6959739749835	-2.93298	6.468	dark
Lactiplantibacillus plantarum (Lactobacillus plantarum)-B9V401	-2.5175938210555	-10.185	4.15761	dark
Clostridium sp. CAG:149-R5M288	-2.80056526475801	-10.4697	3.76089	dark
Lactobacillus johnsonii ATCC 33200-C2E3X0	-4.21703426539999	-10.3238	0.949284	dark
Enterococcus casseliflavus EC20-C9A4U0	1.462310493355	-2.81054	5.56792	dark
Listeria monocytogenes serotype 4a (strain M7)-A0A0E0UXH6	-0.159241498859	-2.23037	1.95007	dark
Clostridium sp. CAG:242-R6CQE8	-2.553980213795	-9.71046	3.70748	dark
Anaerococcus vaginalis-A0A943A9P0	0.186189267363499	-0.735165	1.16515	dark
Lactococcus lactis subsp. cremoris (Streptococcus cremoris)-A0A6I2HU76	-2.65576964281	-10.0891	4.06091	dark
Limosilactobacillus mucosae (Lactobacillus mucosae)-A0A938YVH5	-2.56228956647	-9.39528	4.03228	dark
Subdoligranulum variabile-A0A943UHS8	0.347817181493499	-1.12974	1.77516	dark
Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / CIP 104768 / NCIMB 8455) (Ferrobacillus ferrooxidans (strain ATCC 23270))-B7J975	-2.48191046506499	-10.3808	3.949	dark
Enterocloster bolteae 90A9-R0A5H6	-0.2621474976865	-1.89757	1.20766	dark
Bacteroides uniformis CAG:3-R7EFA5	-4.74640990705	-10.5586	0.234521	dark
Herbiconiux ginsengi-A0A1H3KX76	-2.6721601678855	-10.4993	4.11698	dark
Poriferisphaera corsica-A0A517YPL6	-2.7075866041045	-9.44192	4.02224	dark
Enorma massiliensis-A0A921J6A0	1.0919646638295	-2.18575	4.78438	dark
Blautia obeum-A0A174V5X0	3.113903608695	0.285545	6.67759	dark
Clostridium disporicum-A0A174C042	-0.1282651157309	-1.45061	0.995933	dark
Enterococcus faecium (Streptococcus faecium)-Q75N78	-2.488629058875	-8.93995	3.77684	dark
Anaerobutyricum hallii DSM 3353-C0ERS1	2.4724649975	0.853501	4.47305	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0B8QRG3	-2.623154558675	-10.2003	3.49515	dark
Blautia obeum-A0A174HSI5	3.113903608695	0.285545	6.67759	dark
Salmonella enterica subsp. enterica serovar Poona-A0A637E709	0.17548256234245	-0.565532	0.992275	dark
Lactobacillus intestinalis-A0A4S2BMC4	-2.33397620905	-9.51659	4.78716	dark
Anaerobutyricum hallii-A0A285PRT2	2.3229895131635	-0.877721	5.6426	dark
Mordavella massiliensis-A0A938XF07	-2.779475976665	-9.66194	3.57981	dark
Listeria monocytogenes-A0A3R5TD68	-2.6831940931535	-10.1162	3.72227	dark
Actinophytocola algeriensis-A0A7W7QBI2	-2.42118841467	-9.94075	5.6662	dark
Staphylococcus edaphicus-A0A2C6VE52	0.0424157949875	-2.36069	2.52047	dark
Paraclostridium benzoelyticum-A0A0M3DIP7	2.09701482881	-1.83527	6.42186	dark
Nocardioides jishulii-A0A4U2YPP9	-2.770713998335	-9.50631	3.51679	dark
Clostridium sp. CAG:269-R7IT85	0.354658328591999	-0.410983	1.17341	dark
Anaerocolumna cellulosilytica-A0A6S6RA07	-3.987339454084	-11.2402	2.34684	dark
Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum)-F2JJC0	1.31760472998	-4.03068	6.20092	dark
Lysobacter gilvus-A0A7C9MNP3	-2.563081079	-10.0421	4.01941	dark
Enterococcus faecium (strain ATCC BAA-472 / TX0016 / DO)-Q3Y203	-0.311617362996	-3.35896	2.43736	dark
Bacteroides thetaiotaomicron-A0A7J5J9S5	-5.3433498605	-10.7582	-0.97943	dark
Roseibium aquae-A0A916TGJ4	-3.55030468818501	-10.6445	2.94257	dark
Enterococcus faecium SD3B-2-S4DWM3	-2.53860154547501	-10.1174	3.92495	dark
Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)-Q9CEK2	-2.7281826119685	-10.2106	3.45496	dark
Clostridium fessum-A0A2T3FKY8	1.671510452285	-0.16783	3.7171	dark
Ligilactobacillus ruminis SPM0211-F7R122	-2.4528688074	-9.41279	3.8149	dark
Zhenhengia yiwuensis-A0A926EME8	-3.09553358243999	-10.2454	3.696	dark
Prevotella sp. CAG:1031-R5AP11	-5.03025390404999	-10.3708	-0.492871	dark
Enterococcus faecalis (Streptococcus faecalis)-Q8KUA7	-4.47650556173999	-9.85055	0.20074	dark
Morganella morganii (Proteus morganii)-A0A8I0Q0T5	0.976357750892999	-3.55177	4.89298	dark
Treponema bryantii-A0A1H9HBW2	-2.57511055841499	-9.73386	4.15754	dark
Bombilactobacillus bombi-A0A347SSM5	0.173324378035	-2.58536	2.83033	dark
Ligilactobacillus salivarius str. Ren-A0A0F7Q0L6	-2.571418095735	-9.94325	4.86487	dark
Listeria innocua-A0A660JJD9	-2.78146985624475	-9.70102	4.52206	dark
Companilactobacillus nantensis DSM 16982-A0A0R1WH11	2.330929212115	-2.91361	7.38929	dark
Lactobacillus johnsonii DPC 6026-F4ADE7	-4.66413487384751	-10.0349	0.224046	dark
Clostridium perfringens-A0A2X2YEH4	-2.789188265265	-10.3394	3.28961	dark
