CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
7.0039034,0
7.0087181,0
7.0110429,0
7.0133659,0
7.0156888,0
7.0180138,0
7.0203367,0
7.0226616,0
7.0249845,0
7.0273074,0
7.0296324,0
7.0319553,0
7.0342782,0
7.0366032,0
7.0389261,0
7.0412511,0
7.043574,0
7.0490719,0
7.0533156,0
7.0556385,0
7.0579635,0
7.0602864,0
7.0626113,0
7.0649343,0
7.0672571,0
7.0695822,0
7.071905,0
7.0742279,0
7.0765529,0
7.0788758,0
7.0812008,0
7.0835237,0
7.0858466,0
7.0881716,0
7.0930008,0
7.0953236,0
7.0976486,0
7.0999715,0
7.1022944,0
7.1046194,0
7.1101652,0
7.1144006,0
7.1167256,0
7.1190485,0
7.1213714,0
7.1236963,0
7.1260193,0
7.1283504,0
7.1306733,0
7.1329984,0
7.1353213,0
7.1376442,0
7.1399691,0
7.142292,0
7.1446149,0
7.1469399,0
7.1492732,0
7.1547711,0
7.1589983,0
7.1613211,0
7.1636461,0
7.1659689,0
7.1682919,0
7.1706168,0
7.175444,0
7.1777668,0
7.1800918,0
7.1824147,0
7.1847376,0
7.1870625,0
7.1893855,0
7.1917105,0
7.1940333,0
7.1963562,0
7.1986812,0
7.2010041,0
7.203327,0
7.2089624,0
7.2131769,0
7.2186748,0
7.2227478,0
7.2250706,0
7.2273935,0
7.2297185,0
7.2320414,0
7.2343643,0
7.2366893,0
7.2390122,0
7.2413372,0
7.2436601,0
7.245983,0
7.248308,0
7.2506455,0
7.2529684,0
7.2552912,0
7.2601287,0
7.2624537,0
7.2647766,0
7.2671016,0
7.2694245,0
7.2717474,0
7.2740723,0
7.2763953,0
7.2787182,0
7.2810432,0
7.2833661,0
7.285691,0
7.2880244,0
7.2903472,0
7.2926701,0
7.2949951,0
7.297318,0
7.299643,0
7.3019659,0
7.3043013,0
7.3098846,0
7.3139471,0
7.31627,0
7.3185929,0
7.3209178,0
7.3232408,0
7.325572,0
7.3278949,0
7.3302199,0
7.3325428,0
7.3348657,0
7.3371907,0
7.3395136,0
7.344349,0
7.3466719,0
7.3489968,0
7.3513197,0
7.3568801,0
7.3609572,0
7.36328,0
7.3688404,0
7.3729029,0
7.3752258,0
7.3775508,0
7.3798737,0
7.3821966,0
7.3876945,0
7.3919236,0
7.3942465,0
7.3965715,0
7.3988944,0
7.4012173,0
7.4035423,0
7.4058652,0
7.4081881,0
7.4105214,0
7.4128443,0
7.4151693,0
7.4174922,0
7.4198151,0
7.42214,0
7.4269734,0
7.4292983,0
7.4316212,0
7.4339442,0
7.4362691,0
7.438592,0
7.440917,0
7.4432399,0
7.4455628,0
7.4478878,0
7.4502107,0
7.4525336,0
7.4548586,0
7.4571815,0
7.4595065,0
7.4618294,0
7.4641523,0
7.4664773,0
7.4688002,0
7.4711231,0
7.473448,0
7.4757709,0
7.4780959,0
7.4804188,0
7.4827417,0
7.4850667,0
7.4873896,0
7.4897125,0
7.4920375,0
7.4943604,0
7.4966854,0
7.4990083,0
7.5013312,0
7.5036562,0
7.505979,0
7.5108165,0
7.5131415,0
7.5154644,0
7.5177873,0
7.5201123,0
7.5224352,0
7.5247602,0
7.5270831,0
7.529406,0
7.5349476,0
7.5438643,0
7.5479955,0
7.5503204,0
7.5526433,0
7.5581412,0
7.5621809,0
7.5645037,0
7.5668265,0
7.5691515,0
7.5714744,0
7.5737994,0
7.5761223,0
7.5784452,0
7.5807702,0
7.5830931,0
7.585416,0
7.587741,0
7.5922932,0
7.594616,0
7.5969409,0
7.5992638,0
7.6015888,0
7.6039117,0
7.6062346,0
7.6085596,0
7.6108825,0
7.6132054,0
7.6155304,0
7.6178533,0
