FeatureID	Name	GO_Term	comparison	phase	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF02086.18	D12 class N6 adenine-specific DNA methyltransferase	DNA methylation on adenine	FAvNA	Light	metaG	none	2.03234684197811	1.95953025751471	2.14525944940554	-0.364446616665909	2.2534438202051	0.11802431892656	0.419053967098574	0.593931387975429	0.738058241655982	0.61568031968032	0.750505579365544
PF02086.18	D12 class N6 adenine-specific DNA methyltransferase	DNA methylation on adenine	FAvNA	Dark	metaG	none	2.03234684197811	1.95953025751471	2.14525944940554	-0.364446616665909	2.2534438202051	0.11802431892656	0.419053967098574	0.593931387975429	0.738058241655982	0.61568031968032	0.750505579365544
PF06898.14	Putative stage IV sporulation protein YqfD	NA	FTvNA	Dark	metaT	none	3.59248366612298	3.44913160335152	3.66490240276857	-0.193907963007666	0.774170693005766	0.226980858825839	0.395333337387533	0.650919688028966	0.810330938509585	0.561070529470529	0.750508104683806
PF11551.11	Outer membrane protein Omp28	NA	FAvFT	Dark	metaT	none	-5.27284706801096	-5.61434106134557	-4.86487169843732	0.826840384530909	4.28219251108555	0.168658386670663	0.408000003526811	0.496809622439868	0.716435131079859	0.541073593073593	0.750519003010049
PF05201.18	Glutamyl-tRNAGlu reductase, N-terminal domain	tetrapyrrole biosynthetic process	FTvNA	Dark	metaG	none	-0.282771837933827	-1.31995295631343	0.385757266338687	-1.14753992228456	4.66346596051596	0.203362499005242	0.396000004026034	0.534235920257296	0.772542400432211	0.54293986013986	0.750527925637838
PF00602.20	Influenza RNA-dependent RNA polymerase subunit PB1	viral RNA genome replication	FAvFT	Dark	metaT	none	-5.3638919764843	-5.03803044643114	-5.64243170901341	-0.561600042661013	4.36409549297358	-0.101523486484142	0.453333335076917	0.490486482520656	0.721860912316256	0.533874458874459	0.750535061756438
PF17829.4	Gylcosyl hydrolase family 115 C-terminal domain	NA	FTvNA	Light	metaG	none	-2.39902377072085	-2.05869553510251	-2.59538808741	0.611324545754974	4.85954031534448	-0.114900466668284	0.440666668895584	0.516477891052031	0.727098128768229	0.556326873126873	0.75053779021081
PF14279.9	HNH endonuclease	NA	FAvFT	Light	metaT	none	-1.54135606248821	-2.71573406560099	-0.26888755025807	2.4094058408675	3.60749921489489	0.615208117696223	0.197201883109188	0.195720561824282	0.844589191622677	0.118004329004329	0.750556067619626
PF03552.17	Cellulose synthase	cellulose biosynthetic process	FTvNA	Light	metaT	none	-3.23984893212272	-3.22437152468587	-3.24523451168032	0.31795592751569	4.56108694379978	-0.0587230563642448	0.468354431554951	0.544586961070895	0.708791803464781	0.611605194805195	0.750584231181657
PF01916.20	Deoxyhypusine synthase	peptidyl-lysine modification to peptidyl-hypusine	FTvNA	Dark	metaT	none	-3.67043880157965	-3.8378969417948	-3.54607469453653	-0.151225085640776	4.30499159453005	0.0303010121186107	0.48301132641191	0.539852891423337	0.709324191924713	0.588442357642358	0.750592462715285
PF09700.13	CRISPR-associated protein (Cas_Cmr3)	NA	FAvFT	Dark	metaT	none	-5.24425475535777	-4.96707089077205	-5.59131558815781	-0.624880586176985	4.15541808766777	-0.117724922762076	0.431045971953661	0.487898809054529	0.715840545779522	0.541467532467532	0.750608847341112
PF11716.11	Mycothiol maleylpyruvate isomerase N-terminal domain	NA	FTvNA	Light	metaG	none	-2.32527372864699	-2.61456686434278	-2.13502258897762	-0.506128441552081	4.77726330839645	0.0987192820677763	0.455029981690227	0.520742658443907	0.735066973161492	0.558816383616384	0.750618241531432
PF00456.24	Transketolase, thiamine diphosphate binding domain	NA	FTvNA	Dark	metaG	none	2.10668251803517	2.35189514536956	1.85665694910511	0.372624569024422	1.76893032380332	-0.155884773865396	0.398401069875784	0.567836036015013	0.788102981796477	0.544335664335664	0.750620431760839
PF14791.9	DNA polymerase beta thumb	NA	FTvNA	Dark	metaG	none	-1.76926243340473	-1.32114869078818	-2.03460383534307	0.799348648158436	4.3844099663024	-0.15142630839927	0.423333336241206	0.521900274859981	0.749714472606728	0.556422777222777	0.75065578701277
PF14003.9	YlbE-like protein	NA	FAvFT	Dark	metaT	none	-5.25719267883544	-5.66224113230281	-4.87236222938157	0.818179357200707	4.37997660577118	0.148160336153814	0.417721522115336	0.491252793671028	0.717999479339606	0.537714285714286	0.750667853558268
PF10688.12	Bacterial inner membrane protein	NA	FAvNA	Light	metaT	none	-3.92530618699938	-3.84691114227551	-3.98346252983132	0.0459854735592149	4.35362568993918	-0.00646646491211272	0.496335776284772	0.527120904982207	0.708530722488123	0.59487032967033	0.750696909150673
PF10688.12	Bacterial inner membrane protein	NA	FAvNA	Dark	metaT	none	-3.92530618699938	-3.84691114227551	-3.98346252983132	0.0459854735592149	4.35362568993918	-0.00646646491211272	0.496335776284772	0.527120904982207	0.708530722488123	0.59487032967033	0.750696909150673
PF02789.20	Cytosol aminopeptidase family, N-terminal domain	proteolysis	FTvNA	Dark	metaG	none	-2.30037077765338	-2.04513765054363	-2.46115960486967	0.351397418903504	4.22583118151392	-0.0709643728262651	0.461692206621819	0.506778333487494	0.743471284201307	0.559871728271728	0.750709836810287
PF03924.16	CHASE domain	NA	FTvNA	Dark	metaT	none	-3.54220816068876	-3.84670939707499	-3.34719401647236	-0.354482321897615	4.269467894733	0.0759311632975102	0.454666668359595	0.533054400326518	0.707376368608391	0.592942257742258	0.750730167820812
PF02615.17	Malate/L-lactate dehydrogenase	NA	FTvNA	Dark	metaG	none	-1.28272398492694	-1.82608451813642	-0.990280681676535	-0.875139656979697	4.5120052217079	0.177485151876564	0.406666670248255	0.523326827000048	0.759029267594532	0.554569030969031	0.750736420443806
PF17762.4	HTH domain found in ParB protein	NA	FTvNA	Light	metaG	none	2.24459459859276	2.11533631935715	2.33307270876476	-0.290820663013698	1.62081583635834	0.129075834686677	0.409726852218993	0.503086448975702	0.736054180962922	0.555999200799201	0.750767127275509
PF15933.8	Antitoxin to bacterial toxin RNase LS or RnlA	NA	FAvNA	Light	metaT	none	-3.44685732502187	-3.18078634649816	-3.59257708360929	0.36974005037086	4.48532735515922	-0.0728561591295165	0.459693539142167	0.531247732764255	0.713746939555902	0.592191008991009	0.75080024491782
PF15933.8	Antitoxin to bacterial toxin RNase LS or RnlA	NA	FAvNA	Dark	metaT	none	-3.44685732502187	-3.18078634649816	-3.59257708360929	0.36974005037086	4.48532735515922	-0.0728561591295165	0.459693539142167	0.531247732764255	0.713746939555902	0.592191008991009	0.75080024491782
PF10555.12	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1	NA	FAvFT	Light	metaT	none	4.05105731138028	4.32046323648288	3.87822070179692	-0.462376451238137	0.729935794911817	-0.727388071214639	0.193204548512871	0.10475916689891	0.817281741685322	0.113277056277056	0.750803001942022
PF14205.9	Cysteine-rich KTR	NA	FAvNA	Light	metaG	none	-1.82683962415741	-1.25668039547213	-2.11927371571957	0.56170830808694	4.63767427748745	-0.107649769495151	0.438374419369845	0.552380028357393	0.694054302878781	0.625109290709291	0.750808152965454
PF14205.9	Cysteine-rich KTR	NA	FAvNA	Dark	metaG	none	-1.82683962415741	-1.25668039547213	-2.11927371571957	0.56170830808694	4.63767427748745	-0.107649769495151	0.438374419369845	0.552380028357393	0.694054302878781	0.625109290709291	0.750808152965454
PF18348.4	Bacterial dipeptidyl-peptidase Sh3 domain	NA	FTvNA	Light	metaT	none	-2.07127389782646	-2.2938385425258	-1.94648156283196	-0.381588906020443	3.76447634197601	0.0845796265834707	0.453697536704118	0.546392892322336	0.716511806767933	0.604578621378621	0.750820916570396
PF03950.21	tRNA synthetases class I (E and Q), anti-codon binding domain	tRNA aminoacylation for protein translation	FAvFT	Light	metaT	none	6.87284126706497	7.18025401697136	6.79776395043952	-0.502946254901333	1.19773862714555	-0.575613207020434	0.186000019202966	0.18072604354074	0.850401978755287	0.102800865800866	0.750820970678412
PF01389.20	OmpA-like transmembrane domain	NA	FAvFT	Light	metaT	none	-3.5726347868312	-5.09177425874618	-2.09035802703294	3.14443087738439	4.026144957403	0.707655060106568	0.185876101806415	0.165050047404365	0.83092205507914	0.154437229437229	0.750821908367674
PF03417.19	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	NA	FAvFT	Dark	metaT	none	1.53382368612363	1.40078135905174	1.65396116084498	0.280781167895114	1.31710614704092	0.224804116732115	0.359093943036492	0.56806434452405	0.796858845252197	0.499796536796537	0.750857098094509
PF13361.9	UvrD-like helicase C-terminal domain	NA	FAvNA	Light	metaG	none	5.57243497276016	5.51092999992802	5.63291987887509	-0.14345044986962	0.755214565255679	0.172096489929369	0.404397072291237	0.519473541154832	0.68291465092536	0.609654745254745	0.75086366260606
PF13361.9	UvrD-like helicase C-terminal domain	NA	FAvNA	Dark	metaG	none	5.57243497276016	5.51092999992802	5.63291987887509	-0.14345044986962	0.755214565255679	0.172096489929369	0.404397072291237	0.519473541154832	0.68291465092536	0.609654745254745	0.75086366260606
PF00816.24	H-NS histone family	regulation of transcription, DNA-templated	FAvNA	Light	metaT	none	-2.74725979623825	-2.94735573194987	-2.60649017928779	-0.119359615362816	4.22849148029604	0.0242083629888145	0.486666667160845	0.540785476087219	0.722080275955848	0.593023776223776	0.750865817192857
PF00816.24	H-NS histone family	regulation of transcription, DNA-templated	FAvNA	Dark	metaT	none	-2.74725979623825	-2.94735573194987	-2.60649017928779	-0.119359615362816	4.22849148029604	0.0242083629888145	0.486666667160845	0.540785476087219	0.722080275955848	0.593023776223776	0.750865817192857
PF09665.13	Type II restriction endonuclease (RE_Alw26IDE)	NA	FTvNA	Light	metaT	none	-3.78607338764868	-3.52211561307022	-3.95115246440693	0.00190377434726763	4.71628332129757	-0.000488558025998457	0.49966688875316	0.547672502411802	0.713062907391893	0.605638761238761	0.750869163104752
PF14681.9	Uracil phosphoribosyltransferase	NA	FTvNA	Dark	metaG	none	1.25865338037998	1.56792478424826	1.02408030019321	0.728965881868775	2.97376920040341	-0.205200287882789	0.384000004540694	0.469750762730283	0.725054727551719	0.540376023976024	0.750880356357728
PF13570.9	PQQ-like domain	NA	FTvNA	Light	metaG	none	-2.19976501907718	-2.51289291118204	-1.96072438825962	-0.665336816809337	4.38905505834861	0.124214250796921	0.433044639430472	0.509654784081652	0.729973542814116	0.559386213786214	0.75090351512722
PF18364.4	Molybdopterin oxidoreductase N-terminal domain	NA	FTvNA	Dark	metaT	none	-3.99249307711241	-3.8183292256057	-4.13428843358543	0.256550605894876	4.42409392017111	-0.0472151326146197	0.475016656489348	0.535391506444559	0.706500598301321	0.591030569430569	0.750926207955122
PF05860.16	TPS secretion domain	NA	FAvFT	Dark	metaT	none	-3.19316528045153	-3.69412793613877	-2.76391582147216	0.879704623517734	3.60084223439832	0.213159016674716	0.37466667161987	0.496140920319679	0.724936905915214	0.524450216450216	0.750947517839227
PF05215.16	Spiralin domain	NA	FAvNA	Light	metaT	none	-3.79971327602115	-3.8305043996581	-3.78766402728496	-0.565677647374105	5.34031998857013	0.0943896487846959	0.450000001870557	0.541799249828846	0.717390220424263	0.60196003996004	0.750956398712188
PF05215.16	Spiralin domain	NA	FAvNA	Dark	metaT	none	-3.79971327602115	-3.8305043996581	-3.78766402728496	-0.565677647374105	5.34031998857013	0.0943896487846959	0.450000001870557	0.541799249828846	0.717390220424263	0.60196003996004	0.750956398712188
PF01154.20	Hydroxymethylglutaryl-coenzyme A synthase N terminal	NA	FTvNA	Dark	metaT	none	-3.65554139190272	-3.90234880330238	-3.42153292808129	-0.647865905826196	4.30599130257363	0.125512261412013	0.439333335613819	0.547780570073158	0.720300786416959	0.591575624375624	0.750982286464169
PF17862.4	AAA+ lid domain	NA	FAvFT	Dark	metaT	none	7.46977876021978	7.68884675643885	7.42251654584877	-0.238229585115199	0.385720667930372	-0.471000223008476	0.350666672739211	0.433076627550963	0.721476313684044	0.458606060606061	0.750992979451073
PF17203.7	Single cache domain 3	NA	FTvNA	Dark	metaG	none	-2.27719058656875	-2.0003764156164	-2.45741284498875	0.43924879840451	4.22535418575405	-0.0873049653010655	0.460000001491024	0.515605583625898	0.74799793509577	0.557226773226773	0.751006714364082
PF00419.23	Fimbrial protein	cell adhesion	FAvFT	Dark	metaT	none	-5.2768136214409	-5.61215977045745	-4.91020487539192	0.897244705798483	4.31593475490859	0.168424302137076	0.416666669841269	0.497302822222679	0.715824657311026	0.545060606060606	0.751029926887878
PF13502.9	AsmA-like C-terminal region	NA	FAvFT	Dark	metaT	none	-1.32141574045711	-1.05560746008435	-1.74813328219098	-0.669093350062843	2.51537355286385	-0.225523538361682	0.367088612884815	0.361511996195153	0.651194052018093	0.510090909090909	0.751030483462745
PF08867.14	FRG domain	NA	FAvNA	Light	metaT	none	1.85460267846276	1.48149365618049	2.096576906297	-0.533250545430779	2.18556909118859	0.227986444014386	0.390000004281288	0.530935590617264	0.736157795921748	0.561700699300699	0.751076539516736
PF08867.14	FRG domain	NA	FAvNA	Dark	metaT	none	1.85460267846276	1.48149365618049	2.096576906297	-0.533250545430779	2.18556909118859	0.227986444014386	0.390000004281288	0.530935590617264	0.736157795921748	0.561700699300699	0.751076539516736
PF20585.1	Putative pectate lyase-like adhesive domain	NA	FTvNA	Dark	metaG	none	-2.4491632156895	-2.80401535500939	-2.17285092426804	-0.519889310937655	4.30760696802956	0.0968757059700959	0.450366424239179	0.51365263107648	0.751057522575482	0.562749250749251	0.751095329923479
PF12805.10	FUSC-like inner membrane protein yccS	NA	FAvNA	Light	metaT	none	-3.17737960506359	-3.10384689285689	-3.23146072639946	0.00172541413624749	4.35799408760212	-0.000376921033761397	0.49966688875316	0.531861453042049	0.712929909767705	0.589503296703297	0.751118676056337
PF12805.10	FUSC-like inner membrane protein yccS	NA	FAvNA	Dark	metaT	none	-3.17737960506359	-3.10384689285689	-3.23146072639946	0.00172541413624749	4.35799408760212	-0.000376921033761397	0.49966688875316	0.531861453042049	0.712929909767705	0.589503296703297	0.751118676056337
PF18305.4	3' to 5' exonuclease C-terminal domain	NA	FAvNA	Light	metaT	none	-2.87419372779815	-3.11627804003822	-2.70007694835694	-0.312622422352639	3.91945164450354	0.0684291647489821	0.465333334623486	0.546238963175918	0.72585119241453	0.592358041958042	0.751134116303993
PF18305.4	3' to 5' exonuclease C-terminal domain	NA	FAvNA	Dark	metaT	none	-2.87419372779815	-3.11627804003822	-2.70007694835694	-0.312622422352639	3.91945164450354	0.0684291647489821	0.465333334623486	0.546238963175918	0.72585119241453	0.592358041958042	0.751134116303993
PF03379.16	CcmB protein	heme transport	FAvNA	Light	metaG	none	-1.34392651175767	-1.80460362148794	-1.09195724080257	-0.570782779521028	4.64159321934599	0.0973536080375749	0.452666668435606	0.570417575100221	0.713973872812906	0.620342057942058	0.751137022206054
PF03379.16	CcmB protein	heme transport	FAvNA	Dark	metaG	none	-1.34392651175767	-1.80460362148794	-1.09195724080257	-0.570782779521028	4.64159321934599	0.0973536080375749	0.452666668435606	0.570417575100221	0.713973872812906	0.620342057942058	0.751137022206054
PF08747.14	BREX protein BrxB	NA	FAvNA	Light	metaT	none	3.14360777469596	3.76746083392025	2.42485681681915	0.603144700029855	2.13210602629882	-0.262594577450228	0.397068624895069	0.740383119436774	0.872809760667204	0.546571428571428	0.751173117048491
PF08747.14	BREX protein BrxB	NA	FAvNA	Dark	metaT	none	3.14360777469596	3.76746083392025	2.42485681681915	0.603144700029855	2.13210602629882	-0.262594577450228	0.397068624895069	0.740383119436774	0.872809760667204	0.546571428571428	0.751173117048491
PF04349.15	Periplasmic glucan biosynthesis protein, MdoG	carbohydrate biosynthetic process	FTvNA	Dark	metaT	none	-3.86537489982301	-3.7938436514604	-3.91359220432306	0.270419776091584	4.20303960802805	-0.0561688382819354	0.471685544022008	0.530490394721446	0.705296659694818	0.588405594405594	0.751179550433582
PF01435.21	Peptidase family M48	proteolysis	FAvFT	Light	metaT	none	2.4422104880017	3.41364616575288	2.16183079390404	-1.39467297612016	1.50169573802325	-0.846369190457737	0.201199217724494	0.0669643584855629	0.798866749247867	0.113779220779221	0.751192981461103
PF12535.11	Hydrolase of X-linked nucleoside diphosphate N terminal	NA	FAvNA	Light	metaG	none	-1.53591399314575	-1.77805997310613	-1.33265926618895	-0.438536030064891	4.40303602719639	0.0853175955927322	0.450000001870557	0.565177515608236	0.70922344887031	0.624456743256743	0.751204762676399
PF12535.11	Hydrolase of X-linked nucleoside diphosphate N terminal	NA	FAvNA	Dark	metaG	none	-1.53591399314575	-1.77805997310613	-1.33265926618895	-0.438536030064891	4.40303602719639	0.0853175955927322	0.450000001870557	0.565177515608236	0.70922344887031	0.624456743256743	0.751204762676399
PF01824.21	MatK/TrnK amino terminal region	NA	FTvNA	Light	metaG	none	-2.35842742784127	-1.94995803411936	-2.59298926577899	0.753404165811804	4.62386914724161	-0.147480783495755	0.435043306907536	0.532081766150789	0.735845015816816	0.566196203796204	0.75122368096404
PF00817.23	impB/mucB/samB family	DNA repair	FTvNA	Light	metaG	none	3.48894081170176	3.67829191677534	3.36402033798803	0.253149770787466	1.03341944265895	-0.220486087623268	0.401732182328371	0.510234731497365	0.724691417282777	0.553512487512487	0.751237973149798
PF05108.16	Type VII secretion system ESX-1, transport TM domain B	NA	FTvNA	Light	metaT	none	-3.09657054806453	-2.94547222525614	-3.24379463690991	0.0546827286190599	4.26633361845596	-0.0123607455503521	0.49266666693833	0.525730195517988	0.69443562211361	0.607478121878122	0.751242705244915
PF16113.8	Enoyl-CoA hydratase/isomerase	NA	FTvNA	Light	metaT	none	-2.26506464116613	-2.4624730999034	-2.14171439241012	-0.294822511132015	3.75953923990627	0.0628353962224142	0.459027316648982	0.552650167557166	0.719208998593039	0.608529070929071	0.751246559226385
PF06199.14	Phage tail tube protein	NA	FTvNA	Light	metaG	none	-1.4742131917286	-1.76271090185967	-1.10206276045137	-0.932911208590362	4.49216620886235	0.183004898993174	0.416000003201469	0.525801012325551	0.741208653365328	0.557762637362637	0.751256327126014
PF14487.9	ssDNA thymidine ADP-ribosyltransferase, DarT	NA	FAvFT	Dark	metaT	none	-5.22398322536428	-5.55407802584636	-4.82636671859327	0.87962528760759	4.30761283037262	0.169779636333445	0.411725519692567	0.509022465238154	0.72444577821906	0.541506493506493	0.751291954762154
PF18789.4	Defence against restriction A C-terminal	NA	FAvFT	Light	metaG	none	2.29326331356897	2.89782038866479	1.74568081277693	-1.07416303905952	1.44680837418117	-0.67546817717006	0.206000016643155	0.140497503584787	0.845976934392256	0.147744588744589	0.751317572928893
PF18155.4	pPIWI RE three-gene island domain Z	NA	FAvFT	Light	metaG	none	0.1568113685402	1.12786625840166	-2.17839860876461	-2.74214972926189	3.71690784469794	-0.656366350636271	0.195333351281025	0.158108560882586	0.851522746816721	0.143926406926407	0.751317973512455
PF08032.15	RNA 2'-O ribose methyltransferase substrate binding	NA	FTvNA	Dark	metaG	none	1.63121738151449	1.88961508187872	1.38545941304964	0.504328571618438	2.53725117882646	-0.148462719501409	0.390000004281288	0.56194450052721	0.788992565745642	0.542024375624376	0.751327199004023
PF08423.14	Rad51	NA	FTvNA	Light	metaT	none	-3.73492464234389	-3.7007760980312	-3.775242697284	-0.175704465997768	4.72013678466828	0.0363898487928334	0.48101265893116	0.552364094996186	0.714477810111491	0.610091108891109	0.751342688694773
PF15887.8	Putative zinc-binding metallo-peptidase	NA	FAvFT	Dark	metaT	none	-5.16939764030396	-5.53298117697766	-4.73178574907926	0.798136143629085	4.16061914389809	0.169359901410991	0.413057964675142	0.497854758199025	0.725608960685225	0.534497835497835	0.751353512939028
PF00344.23	SecY	protein transport	FTvNA	Dark	metaT	none	9.12120139581249	9.26225195041884	8.75593888280278	0.454241161202606	1.09037464191073	-0.348073607878062	0.384000004540694	0.320454281485937	0.570585816705493	0.528671328671329	0.75136649916689
PF12391.11	Protocatechuate 3,4-dioxygenase beta subunit N terminal	NA	FAvNA	Light	metaT	none	-3.23632654818405	-3.07177538286024	-3.32454350315784	0.364317019906373	4.30619572625564	-0.0812887479630766	0.462000001415584	0.541407529031277	0.718732243743906	0.590734465534466	0.75137041600991
PF12391.11	Protocatechuate 3,4-dioxygenase beta subunit N terminal	NA	FAvNA	Dark	metaT	none	-3.23632654818405	-3.07177538286024	-3.32454350315784	0.364317019906373	4.30619572625564	-0.0812887479630766	0.462000001415584	0.541407529031277	0.718732243743906	0.590734465534466	0.75137041600991
