CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
5043	9452	668	0.9387	-0.000
21405	21420	670	0.9096	-101.047
18440	20410	673	0.9675	-0.000
22668	57169	674	0.8975	-168.803
19647	24526	679	0.8113	18.012
23660	24526	679	0.8669	17.027
24472	24526	679	0.8274	-18.010
24526	26856	679	0.9333	-0.001
24526	29234	679	0.804	18.010
16580	24526	679	0.8892	18.011
24472	29234	679	0.8226	-0.001
26856	29234	679	0.8154	18.010
16580	29234	679	0.8766	36.021
19647	23660	679	0.8753	0.985
23660	24472	679	0.8488	35.037
23660	26856	679	0.8287	17.026
16580	23660	679	0.8761	0.985
16580	19647	679	0.8517	-0.000
16580	24472	679	0.8372	36.022
16580	26856	679	0.9035	18.011
19647	24472	679	0.8053	36.022
12844	12899	685	0.8497	-1.003
1385	1652	689	0.9095	-0.048
3191	8362	692	0.8233	-3.047
5341	8362	692	0.8176	-3.047
8362	10204	692	0.9964	-0.000
3191	10204	692	0.8264	-3.047
5341	10204	692	0.8224	-3.047
3191	5341	692	0.9894	0.000
51810	56773	694	0.9947	-20.863
56773	57072	694	0.9965	-43.693
15313	16529	695	0.9554	-0.001
34436	41598	696	0.9097	-105.565
35652	41598	696	0.9209	49.008
40840	41598	696	0.9009	1108.613
35652	40640	696	0.9012	-945.563
28878	34436	696	0.9304	0.501
28865	28878	696	0.9094	-0.501
40640	40840	696	0.9116	-114.042
48175	50495	697	0.7155	354.155
48175	48848	697	0.958	-99.069
48175	48882	697	0.8787	-116.096
48848	48882	697	0.9307	-17.027
34676	40087	702	0.9221	17.026
34801	40087	702	0.8864	18.026
34841	40087	702	0.9126	0.998
34879	40087	702	0.9465	-0.001
34676	34801	702	0.8851	-1.000
34676	34841	702	0.9139	16.028
34676	34879	702	0.9258	17.027
34801	34841	702	0.9081	17.028
34801	34879	702	0.866	18.027
34841	34879	702	0.9056	0.999
41290	41295	706	0.9704	-0.501
41295	43374	706	0.8509	0.500
41295	44052	706	0.8695	0.500
41290	43374	706	0.8303	-0.001
43374	44052	706	0.808	0.000
41290	44052	706	0.894	-0.001
3751	5830	707	0.9428	0.000
5830	7323	707	0.8932	-569.834
5830	8581	707	0.7814	189.945
4054	7136	707	0.8556	-505.806
4680	7136	707	0.8353	-505.807
6097	7136	707	0.8078	-505.807
7532	8991	707	0.9548	-0.000
7323	8991	707	0.7842	569.331
3751	4054	707	0.7944	64.029
4054	4680	707	0.9445	0.000
4054	6097	707	0.927	0.000
3751	7323	707	0.8624	-569.834
4680	6097	707	0.9443	0.000
15536	16755	709	0.9728	-0.002
3205	6941	713	0.7448	-0.001
4720	6941	713	0.947	-475.704
5218	6941	713	0.8898	-475.704
5921	6941	713	0.7462	-515.687
6941	8122	713	0.8664	475.704
6941	9344	713	0.852	475.703
3205	9344	713	0.852	475.702
4720	9344	713	0.817	-0.001
5218	9344	713	0.8704	-0.000
5921	9344	713	0.7601	-39.983
8122	9344	713	0.9378	-0.000
3205	5218	713	0.8311	475.703
4720	5218	713	0.8746	-0.000
5218	5921	713	0.766	39.983
5218	8122	713	0.8863	-0.000
3665	5921	713	0.7012	-119.545
3205	4720	713	0.7271	475.703
3205	8122	713	0.8273	475.703
4720	5921	713	0.755	39.982
4720	8122	713	0.8321	-0.001
5921	8122	713	0.7368	-39.983
22057	26119	714	0.9668	-0.003
28148	33418	715	0.9802	-73.377
19426	21664	717	0.8325	-1.004
19426	23164	717	0.9164	-0.503
19426	23909	717	0.8887	-706.386
19426	24077	717	0.8447	-1.004
19426	24242	717	0.82	-0.502
19426	24462	717	0.9239	-0.000
19357	23909	717	0.8162	-820.443
21664	23909	717	0.8551	-705.382
23164	23909	717	0.9014	-705.883
23909	24077	717	0.8331	705.383
23909	24242	717	0.8337	705.885
23909	24462	717	0.8704	706.386
19357	21664	717	0.7463	-115.061
21664	23164	717	0.8991	0.501
21664	24077	717	0.9494	0.001
21664	24242	717	0.931	0.503
21664	24462	717	0.8482	1.004
19357	23164	717	0.7422	-114.560
19357	24077	717	0.786	-115.061
19357	24242	717	0.78	-114.559
19357	24462	717	0.7446	-114.057
23164	24462	717	0.8827	0.503
24077	24462	717	0.8961	1.003
24242	24462	717	0.8706	0.501
23164	24242	717	0.8515	0.001
24077	24242	717	0.945	0.502
23164	24077	717	0.8616	-0.501
6778	8494	719	0.9672	-0.000
6778	10366	719	0.8957	-0.000
4551	5615	722	0.8302	0.000
3004	4551	722	0.9883	-0.001
4551	8078	722	0.8402	0.000
4551	8811	722	0.8449	-33.984
4551	9819	722	0.8416	0.000
3004	8078	722	0.8682	-0.000
3004	8811	722	0.8558	-33.984
3004	9819	722	0.8688	-0.000
8078	9819	722	0.9735	-0.000
34451	36408	723	0.8749	-0.049
34451	34626	723	0.9056	-682.455
14560	14972	724	0.9634	-56.985
14560	23784	724	0.722	-55.988
23784	26886	724	0.8738	466.278
20708	23746	727	0.8499	641.888
20708	24691	727	0.8851	641.889
20708	24816	727	0.8341	0.001
23746	24816	727	0.8806	-641.887
24691	24816	727	0.9203	-641.888
23746	24691	727	0.8776	0.000
5937	10048	729	0.9297	-415.198
7839	10048	729	0.9215	0.001
5937	7839	729	0.9352	-415.199
1810	1818	730	0.8742	-0.984
15510	16824	731	0.9067	-0.001
15510	17675	731	0.9389	0.000
16824	17675	731	0.9542	0.002
15486	17675	731	0.8905	1.003
2995	4420	733	0.9795	274.147
4420	5412	733	0.9447	0.000
4420	6998	733	0.9311	0.000
4420	9398	733	0.9437	-0.000
2995	5412	733	0.9465	274.148
2995	6998	733	0.9245	274.148
2995	9398	733	0.9441	274.147
5412	6998	733	0.9705	0.000
5412	9398	733	0.9797	-0.001
6998	9398	733	0.9573	-0.001
27604	28440	735	0.9279	-21.510
30035	35267	735	0.9366	31.658
27754	28440	735	0.9104	-50.524
27754	31112	735	0.9215	-495.788
26227	27754	735	0.9112	781.919
28440	28652	735	0.9123	-9.015
26227	28440	735	0.9382	731.395
26227	35267	735	0.9536	617.309
26227	28652	735	0.9092	722.380
13521	13845	736	0.8681	-44.025
28703	33838	737	0.8798	-8.516
27485	27600	740	0.8975	-0.500
27600	33818	740	0.9044	-1012.039
27600	34465	740	0.8991	-0.000
33818	34465	740	0.9593	1012.039
893	1670	741	0.911	-262.142
17636	17938	742	0.8938	44.035
17938	18652	742	0.8108	-44.035
16216	18652	742	0.8698	-0.001
17636	18652	742	0.8704	0.000
13137	13145	743	0.8675	0.000
13137	15788	743	0.9176	18.010
13145	15730	743	0.8796	18.010
14897	15730	743	0.9776	-0.001
15222	15730	743	0.8959	1.004
11877	14897	743	0.869	15.995
13092	14897	743	0.8677	15.996
13145	14897	743	0.8951	18.010
14897	15222	743	0.9215	-1.005
11726	13092	743	0.8646	18.011
11877	13092	743	0.9799	-0.001
56014	56074	747	0.9833	44.025
8869	10399	748	0.9975	-0.000
31501	36068	749	0.8843	-14.017
31501	32760	749	0.8937	611.350
30630	31501	749	0.9032	-611.349
21100	31501	749	0.8843	-652.372
4062	5886	750	0.9513	-0.000
13625	13695	753	0.8951	0.542
58740	58981	755	0.953	43.019
52278	54551	755	0.8369	-72.059
52278	58981	755	0.7306	45.034
54551	58981	755	0.8355	117.093
37259	37374	760	0.9221	-9.014
37259	37429	760	0.9152	-0.501
37429	41119	760	0.9026	-1272.217
37374	37429	760	0.9483	8.513
1039	1840	772	0.8738	-0.000
1039	3284	772	0.8642	0.001
1840	3284	772	0.9453	0.001
4990	6670	774	0.9188	-230.163
4990	7417	774	0.9269	0.000
4990	9291	774	0.9177	0.000
6670	7417	774	0.9033	230.164
7417	9291	774	0.9691	0.000
62398	62417	781	0.777	1.999
62398	62487	781	0.9265	3.996
62417	62487	781	0.8539	1.997
4457	10644	782	0.9188	-586.302
4457	11457	782	0.7611	-458.209
11457	11583	782	0.7639	-111.068
53167	53206	791	0.9663	-14.674
53206	54092	791	0.9602	-33.688
53167	53921	791	0.9683	-78.047
53167	54118	791	0.9839	-48.696
54092	54118	791	0.9618	-0.334
53167	54092	791	0.9754	-48.362
53167	54222	791	0.9684	-4.336
1510	2719	792	0.9139	-0.078
36008	36772	793	0.9084	-15.011
18206	20423	794	0.8945	-0.003
4022	10028	795	0.9043	-0.000
5788	10028	795	0.897	-0.000
7842	10028	795	0.9269	0.000
4022	5788	795	0.934	0.000
5788	7842	795	0.9316	-0.001
4022	7842	795	0.9195	-0.001
1452	2023	800	0.8883	0.000
2023	2361	800	0.9758	-0.000
2023	4333	800	0.95	-0.000
1452	4333	800	0.9203	0.000
2361	4333	800	0.9013	-0.000
32362	50165	805	0.9605	193.593
11856	12418	806	0.9091	-0.036
2641	6156	807	0.7551	-129.042
2641	6417	807	0.798	29.975
17906	19932	810	0.9203	-0.002
27532	34178	814	0.9374	0.001
31842	34178	814	0.9528	0.000
25201	34178	814	0.9444	0.001
27532	31842	814	0.9211	0.000
25201	27532	814	0.9094	0.000
25201	31842	814	0.9671	0.001
22061	24640	815	0.844	-0.001
5296	8634	818	0.9894	-0.000
12195	13887	820	0.8061	17.027
5085	9943	821	0.9508	-0.000
2117	3899	822	0.8807	-0.000
2117	5799	822	0.7139	-0.000
3899	5799	822	0.8302	0.000
19243	22163	825	0.8962	-573.300
21416	23576	825	0.9649	-0.001
23256	23576	825	0.9544	-0.054
20260	21416	825	0.9047	1.004
21416	23256	825	0.9354	0.052
19243	23256	825	0.8986	-0.001
3686	4253	830	0.9476	0.008
5177	8426	830	0.988	-0.000
5177	9846	830	0.9915	-0.000
8426	9846	830	0.9817	0.000
2501	3686	830	0.8789	-0.007
2501	8305	830	0.8817	-16.032
2501	8426	830	0.876	41.026
5468	10502	833	0.9155	-0.001
46600	49835	835	0.9115	59.038
57062	57296	838	0.8889	-26.016
14432	15534	841	0.8253	-98.055
15534	16540	841	0.8391	-1.004
24435	24955	841	0.8854	1.004
16540	24955	841	0.8652	-262.130
16540	24435	841	0.8367	-263.135
1767	3978	845	0.8776	-0.000
3978	6120	845	0.8877	-0.000
1767	6120	845	0.9796	-0.000
55776	55799	846	0.9652	814.042
26645	31011	847	0.9165	-0.504
30354	39192	852	0.9956	-565.850
30354	41286	852	0.9808	-23.015
30354	42204	852	0.9871	-697.427
31472	43318	852	0.986	-550.841
41286	43318	852	0.9873	-542.836
42207	43318	852	0.9856	132.078
43318	43841	852	0.9933	476.545
39185	39576	852	0.9833	447.945
39576	42207	852	0.9853	-580.526
39192	44281	852	0.9807	476.294
31472	43841	852	0.9812	-74.295
39192	41286	852	0.9856	542.835
39192	42204	852	0.9931	-131.577
38474	39185	852	0.9817	-22.014
42207	43841	852	0.9838	608.624
38474	42207	852	0.9829	-154.595
41286	42204	852	0.9801	-674.412
38474	41286	852	0.981	520.319
38474	41472	852	0.9926	531.325
1400	1950	853	0.9836	0.000
39541	42635	856	0.8264	18.011
42633	42635	856	0.8534	18.011
39541	42633	856	0.9077	0.000
39541	49924	856	0.7862	-28.031
42633	49924	856	0.8028	-28.031
40933	44239	860	0.961	553.588
30830	34811	865	0.9038	-0.001
47092	58177	866	0.9199	-214.230
56111	58177	866	0.7404	11.964
46083	58177	866	0.8724	-168.188
18260	22154	871	0.8877	-33.986
19947	22154	871	0.9135	-33.987
20313	22154	871	0.9213	-0.003
20400	22154	871	0.8318	71.002
22154	22893	871	0.9013	0.001
13558	22154	871	0.866	-90.050
18260	19947	871	0.9359	0.001
19947	20313	871	0.941	-33.985
19947	22893	871	0.8958	-33.986
13558	19947	871	0.908	-56.063
18260	20313	871	0.9266	-33.984
18260	22893	871	0.8982	-33.985
13558	18260	871	0.9089	-56.064
13558	20313	871	0.9006	-90.047
13558	22893	871	0.8539	-90.049
20313	22893	871	0.9242	-0.001
816	1877	873	0.9946	-0.000
18335	20416	874	0.8872	0.003
48900	53918	875	0.8478	-405.288
20969	23152	880	0.794	17.026
20996	23152	880	0.98	-0.001
45828	47756	882	0.931	18.011
16546	17634	884	0.8272	-0.000
16546	18697	884	0.9118	-0.000
17634	18697	884	0.9244	0.000
34933	34950	886	0.9547	-17.022
6588	8455	887	0.9318	-0.000
36624	57526	892	0.9969	33.970
6051	7816	895	0.9189	0.001
6138	7816	895	0.982	-0.001
6051	6138	895	0.9179	0.001
763	849	896	0.9404	-0.011
6579	8605	899	0.9242	0.000
15717	16596	900	0.838	180.092
16596	17924	900	0.7187	-0.002
16596	19157	900	0.9251	-0.001
14653	17924	900	0.7776	180.089
15717	17924	900	0.7029	180.090
17924	19157	900	0.8033	0.001
14653	16568	900	0.7094	-0.000
15717	19157	900	0.8525	180.091
55677	58477	905	0.9298	-56.063
58477	58513	905	0.8389	18.010
55677	55708	905	0.9655	18.011
55708	58513	905	0.8311	-56.063
11330	13235	906	0.9792	327.687
41404	47156	913	0.8551	0.000
31160	41404	913	0.9215	-44.985
21428	24177	915	0.9719	-444.238
24177	24901	915	0.9754	444.237
21428	24901	915	0.9443	-0.000
11401	12560	916	0.8091	128.057
11401	12393	916	0.8841	0.000
1316	1951	925	0.9033	-0.071
1683	1951	925	0.9805	-0.072
1316	1683	925	0.8981	0.001
14988	21590	926	0.863	-113.085
18201	20061	926	0.9171	-0.001
20061	23089	926	0.8918	-14.017
20061	25620	926	0.8394	-47.998
20061	25786	926	0.8512	-113.086
20061	29707	926	0.8273	-113.086
20061	30851	926	0.8811	-47.999
20061	31279	926	0.8953	-113.087
14988	20061	926	0.8793	-133.090
16059	20061	926	0.8349	-28.031
29707	30851	926	0.8311	65.087
29707	31279	926	0.9311	-0.000
18201	29707	926	0.8835	-113.087
23089	29707	926	0.9076	-99.069
25620	29707	926	0.8908	-65.088
25786	29707	926	0.9505	-0.000
26329	29707	926	0.7956	-99.071
14988	29707	926	0.7687	-246.176
16059	29707	926	0.8462	-141.118
18201	25786	926	0.8922	-113.087
23089	25786	926	0.8561	-99.069
25620	25786	926	0.8578	-65.088
25786	26329	926	0.8016	99.070
25786	30851	926	0.8284	65.087
25786	31279	926	0.9302	-0.001
14988	25786	926	0.7663	-246.176
16059	25786	926	0.83	-141.117
14988	36837	926	0.7856	280.125
14988	18201	926	0.8765	-133.089
30851	31279	926	0.8818	-65.088
18201	30851	926	0.8714	-48.000
23089	30851	926	0.8645	-33.982
25620	30851	926	0.8334	-0.000
16059	30851	926	0.8144	-76.030
18201	25620	926	0.9198	-48.000
23089	25620	926	0.9569	-33.982
25620	26329	926	0.8424	33.983
25620	31279	926	0.8173	-65.088
16059	25620	926	0.8972	-76.030
16059	18201	926	0.8787	-28.030
16059	23089	926	0.8756	-42.048
16059	26329	926	0.8446	-42.047
16059	31279	926	0.8056	-141.118
18201	23089	926	0.9542	-14.018
23089	25348	926	0.8792	-0.001
23089	26329	926	0.8776	0.001
23089	31279	926	0.8571	-99.070
18201	26329	926	0.8977	-14.017
25348	26329	926	0.9201	0.002
18201	31279	926	0.8793	-113.088
7996	8943	927	0.9351	0.000
7996	9621	927	0.8046	-58.006
7996	11881	927	0.7829	-317.158
8283	11277	927	0.9763	-0.001
9621	11277	927	0.9652	-0.000
8943	11881	927	0.8601	-317.158
1556	9621	927	0.7887	0.959
8283	9621	927	0.9541	-0.000
50899	59026	929	0.9928	-47.714
53241	59026	929	0.9885	5.655
37084	59026	929	0.9867	-27.392
37084	50899	929	0.9881	20.322
37084	53241	929	0.9981	-33.047
50899	53241	929	0.9873	-53.369
7143	10757	930	0.9747	-0.001
7143	10761	930	0.7388	-0.004
7064	10761	930	0.9238	-0.000
10757	10761	930	0.7391	-0.004
5645	8070	931	0.942	-0.000
8070	10093	931	0.9428	0.000
5645	10093	931	0.9772	-0.000
53301	57283	932	0.9937	-360.411
56723	57283	932	0.9969	762.016
53301	56723	932	0.9972	-1122.428
50326	53301	932	0.9876	-19.343
53023	56576	935	0.9547	6.326
1713	6748	938	0.8971	-0.001
43683	43909	942	0.9258	0.333
29470	31777	943	0.9612	-43.527
13925	16701	944	0.8268	-0.003
13925	16933	944	0.8632	-113.082
13925	18272	944	0.9095	-113.084
13925	20354	944	0.8599	-113.084
18272	20354	944	0.8819	0.000
16701	20354	944	0.8962	-113.081
16933	18272	944	0.9084	-0.002
16701	18272	944	0.8242	-113.081
59532	59749	945	0.7671	-28.032
7315	9588	946	0.9833	-0.000
3256	5317	947	0.9374	0.001
4334	5317	947	0.9704	0.000
5317	6629	947	0.8433	-0.000
5317	11016	947	0.8505	-0.000
3256	4334	947	0.9346	0.001
3256	6629	947	0.8692	0.001
3256	11016	947	0.8742	0.001
4334	11016	947	0.8517	-0.000
6629	11016	947	0.9379	-0.000
4334	6629	947	0.8429	-0.000
56385	57113	951	0.9795	1210.777
446	511	953	0.9876	-0.009
42454	43191	954	0.8169	0.001
42454	51088	954	0.7202	13.981
1716	3231	958	0.9097	0.001
3231	4853	958	0.7375	-127.063
4190	4853	958	0.774	28.991
4853	6454	958	0.9622	-0.001
4853	7301	958	0.7791	-28.992
4853	7994	958	0.9485	-0.001
4853	9540	958	0.9553	-0.001
4853	9915	958	0.9569	-0.003
1975	4190	958	0.9218	560.244
1975	6454	958	0.7253	589.234
1975	7301	958	0.9275	560.243
1975	9915	958	0.7509	589.232
4190	7301	958	0.9799	-0.001
6454	7301	958	0.7655	-28.991
7301	7994	958	0.7534	28.990
7301	9540	958	0.7666	28.991
7301	9915	958	0.779	28.989
4190	7994	958	0.7636	28.990
6454	7994	958	0.985	-0.001
7994	9540	958	0.9711	0.000
7994	9915	958	0.9576	-0.002
4190	6454	958	0.7713	28.990
4190	9540	958	0.7647	28.990
4190	9915	958	0.7732	28.988
3231	9540	958	0.725	-127.064
6454	9540	958	0.9851	-0.000
9540	9915	958	0.9841	-0.002
3231	9915	958	0.7299	-127.066
6454	9915	958	0.9767	-0.002
1740	2578	964	0.705	0.000
20176	23829	969	0.8822	-0.002
49105	49339	970	0.8465	-16.525
49339	49353	970	0.8883	-1552.154
27884	33821	972	0.8709	-0.003
27900	33320	972	0.8984	-0.003
27900	33821	972	0.8448	0.499
14867	17119	974	0.8412	0.000
16196	16440	975	0.8016	568.312
1322	62661	976	0.891	-0.012
15112	17198	977	0.8517	868.452
17129	17198	977	0.8487	868.452
17198	17683	977	0.8875	-0.000
15112	17683	977	0.8028	868.452
17129	17683	977	0.884	868.452
15112	17129	977	0.8206	0.000
22127	22738	978	0.9138	0.461
50758	53632	979	0.926	18.010
26696	31524	983	0.8181	-0.001
41498	43346	985	0.9606	-66.040
4289	6874	991	0.8829	0.000
8552	10755	992	0.9345	-488.221
30658	31543	1001	0.8899	-595.356
30658	32871	1001	0.9272	0.001
26714	30658	1001	0.8958	0.500
26822	30658	1001	0.9018	-0.003
31543	32871	1001	0.9152	595.356
26714	32871	1001	0.9629	0.500
26822	32871	1001	0.969	-0.002
26714	31543	1001	0.914	-594.856
26822	31543	1001	0.91	-595.358
26714	26822	1001	0.957	0.502
21009	24353	1003	0.9779	-0.001
16616	18600	1005	0.9845	-0.000
5658	7553	1007	0.9547	-0.000
5658	8465	1007	0.9568	-0.001
5658	10081	1007	0.942	-0.000
7553	10081	1007	0.9723	-0.000
8465	10081	1007	0.9747	0.000
7553	8465	1007	0.9691	-0.001
3852	4955	1009	0.7892	-0.000
3852	7167	1009	0.7979	-0.000
4955	7167	1009	0.9432	-0.000
52952	54699	1011	0.9312	-14.016
18627	19680	1015	0.9685	0.000
14672	19680	1015	0.868	18.008
17031	19680	1015	0.9727	-0.003
14672	17031	1015	0.8415	18.011
14672	18627	1015	0.8674	18.008
17031	18627	1015	0.9666	-0.003
30655	38185	1016	0.9832	-225.806
30655	38708	1016	0.9857	-117.738
54157	54345	1017	0.9953	73.378
54345	55367	1017	0.9875	-185.448
50825	50938	1019	0.9399	-59.035
25602	30126	1025	0.8513	-658.851
25602	31597	1025	0.8653	0.001
30126	31597	1025	0.9152	658.851
9433	11131	1028	0.922	-0.000
10899	11131	1028	0.8567	30.011
9433	10899	1028	0.9312	-30.011
5485	5495	1035	0.7828	-14.016
17815	19087	1037	0.9272	-0.000
19087	19871	1037	0.8477	-575.347
19871	21196	1037	0.8901	575.347
58429	58446	1038	0.9741	-88.052
58442	58446	1038	0.9647	-44.026
58446	58475	1038	0.9549	-44.026
58429	58442	1038	0.9653	-44.026
58429	58475	1038	0.9571	-132.078
58442	58475	1038	0.9331	-88.052
3016	4263	1043	0.9617	-0.000
6837	9292	1045	0.9709	-337.162
7932	9292	1045	0.9476	0.000
6837	7932	1045	0.9561	-337.162
1264	4232	1049	0.9035	18.010
3139	4232	1049	0.8663	-0.984
43814	57044	1050	0.9855	37.323
39948	57044	1050	0.9903	-80.082
48006	48105	1051	0.9619	770.567
48006	48037	1051	0.8841	-1.003
48006	48699	1051	0.9844	-0.001
53021	53853	1058	0.967	-25.768
5835	7911	1059	0.9285	0.001
5835	8710	1059	0.9201	0.001
5835	11910	1059	0.9391	0.000
7911	8710	1059	0.8905	0.000
8710	11910	1059	0.955	-0.001
7911	11910	1059	0.9481	-0.000
34472	34510	1066	0.8907	-0.334
1828	3994	1069	0.8975	-14.016
81	149	1070	0.9083	-265.150
44224	57802	1073	0.9938	213.429
17713	20166	1077	0.864	-0.003
45959	45979	1079	0.8573	-35.037
5710	10486	1080	0.7386	79.967
9255	10486	1080	0.7199	79.969
10438	10486	1080	0.7138	79.968
5710	10438	1080	0.9468	-0.001
7145	10438	1080	0.9143	-0.000
9255	10438	1080	0.9687	0.001
5710	7145	1080	0.9324	-0.001
7145	9255	1080	0.9164	-0.001
5710	9255	1080	0.9528	-0.002
101	170	1085	0.8926	0.492
29242	29276	1088	0.7934	0.500
11904	11918	1089	0.8423	1.004
154	200	1090	0.8824	-43.041
154	347	1090	0.8973	-14.999
154	463	1090	0.9576	-0.036
154	548	1090	0.8849	-10.020
463	548	1090	0.8844	-9.984
347	463	1090	0.9021	14.963
27297	30274	1091	0.9833	-161.755
19557	22263	1092	0.9172	0.001
21855	22263	1092	0.8418	-199.098
22263	34359	1092	0.8044	-236.170
55687	55863	1093	0.9794	264.157
56995	57453	1096	0.8387	-40.018
56995	57599	1096	0.8877	-66.033
17150	17914	1100	0.9819	0.000
56859	56891	1102	0.8793	88.054
56880	56891	1102	0.9307	44.027
56859	56908	1102	0.9218	132.078
56859	56880	1102	0.9015	44.027
56859	56937	1102	0.9069	176.105
45267	46733	1105	0.83	-347.266
45267	47529	1105	0.9033	0.001
17327	19079	1106	0.9753	-0.000
43228	43266	1107	0.806	455.238
3745	4552	1108	0.9086	-0.000
3745	8213	1108	0.9433	-0.001
4552	8213	1108	0.9508	-0.000
39691	40668	1110	0.9943	240.632
1550	2745	1111	0.9377	0.000
1550	4416	1111	0.9338	-0.000
2745	4416	1111	0.9522	-0.000
6416	10688	1119	0.9747	-0.001
6731	10688	1119	0.8841	-3.037
22267	24500	1122	0.8778	-0.004
22736	24500	1122	0.8986	-0.249
24500	25071	1122	0.9073	0.249
22267	22736	1122	0.9715	0.246
22267	22790	1122	0.8868	-0.757
22736	22790	1122	0.8745	-1.003
22692	22790	1122	0.8441	0.246
26993	28419	1125	0.9711	-22.013
2484	4237	1126	0.9469	0.000
1209	1522	1128	0.8729	0.037
48817	49463	1129	0.9425	0.000
40377	42890	1132	0.9464	1.001
1846	1915	1135	0.7914	-222.627
51263	59538	1139	0.9863	-18.689
10192	10758	1140	0.9256	0.560
10192	10866	1140	0.9002	-551.784
10758	10866	1140	0.9343	-552.344
20510	54402	1142	0.7309	-1.021
23953	37354	1144	0.9988	-273.170
13997	14155	1147	0.8633	1.003
41714	57063	1151	0.9932	-50.728
41714	58615	1151	0.9974	-21.044
50116	50136	1154	0.9686	29.685
49461	50116	1154	0.968	-59.035
1825	2803	1155	0.9372	0.000
50988	52144	1160	0.9455	-33.691
52111	52144	1160	0.9498	-87.721
52144	52499	1160	0.9461	73.048
52038	52111	1160	0.9365	44.359
52111	52499	1160	0.9492	-14.673
2018	3781	1163	0.9003	246.650
5688	8216	1167	0.9085	4.067
13357	16157	1170	0.8555	-99.069
525	2258	1171	0.7938	-17.027
552	2258	1171	0.8101	0.984
20121	24402	1172	0.7989	-0.001
17493	18843	1177	0.9491	-0.001
17493	20752	1177	0.9482	560.775
18843	20752	1177	0.9712	560.776
12373	14267	1181	0.897	-99.067
14129	14267	1181	0.7511	-114.042
14129	19013	1181	0.765	-326.200
16636	19013	1181	0.8488	-0.005
17886	19013	1181	0.9535	-0.001
14129	17886	1181	0.7973	-326.199
16636	17886	1181	0.8393	-0.004
14129	16636	1181	0.7425	-326.195
147	160	1189	0.8778	41.027
51760	55335	1194	0.9415	-14.015
55259	55335	1194	0.9633	44.027
1847	11949	1197	0.8384	-99.069
9724	11949	1197	0.9526	-0.000
1847	9724	1197	0.8284	-99.069
14257	16223	1203	0.9065	-556.813
14257	16235	1203	0.9842	-556.813
16223	16235	1203	0.9069	0.000
56618	56674	1208	0.9421	17.026
27753	30285	1214	0.8252	267.162
9132	9238	1218	0.9531	0.343
25322	28630	1220	0.9184	-568.825
25322	31341	1220	0.8734	-568.823
25691	31341	1220	0.9181	-568.824
16861	19031	1224	0.9881	-132.077
17480	19031	1224	0.9796	-88.051
17480	17964	1224	0.984	-132.081
24987	30078	1229	0.9049	-0.000
2916	5115	1230	0.897	0.000
2916	7824	1230	0.8649	-0.000
5115	7824	1230	0.8768	-0.000
19687	22930	1231	0.9805	-0.001
21977	22930	1231	0.9946	0.001
19687	21977	1231	0.9847	-0.001
27146	27638	1237	0.7843	-632.370
564	734	1243	0.8404	-13.966
29621	30814	1251	0.9038	-101.072
