FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF18259.4	0.291	5.319	1.08	2.517	1.239	3.054	1.731	3.417	13.395	22.947	4.284	0.78
PF09680.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18352.4	0	0	0	0	0	0	0	0	0	0	0.249	0
PF16301.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01591.21	0	0	0	0	0	0	0	0	0	0	0	0
PF10340.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14427.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00960.21	0	0	0	0	0	0	0	0	0	0	0	0
PF20546.1	0	0	0	0	0	0	0	0	0	0	0	0.077
PF17368.5	0	0	0	0	0	0	0	0	0	0	0	0
PF17735.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16400.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09650.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11160.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18421.4	0	0	0	0	0	0	0	0	0	0	0	0
PF15956.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07666.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19775.2	0	0.117	0	0	0.117	0.1	0.013	0.058	0.094	0	0	0
PF17319.5	0	0	0	0	0	0	0	0	0	0	0	0
PF09604.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20089.2	0	0	0	0	0.079	0	0	0	0	0	0	0
PF11051.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07250.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06412.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11003.11	0	0	0	0.15	0	0	0	0	0	0	0	0
PF07820.15	0	0	0.265	0	0	0	0	0	0	0	0	0
PF06627.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07235.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01363.24	0	0	0	0.072	0.164	0	0	0	0	0	0	0
PF20223.1	0	0	0	0	0	0	0	0	0	0	0	0
PF04775.17	0	0	0	0	0	0	0	0	0	0	0	0
PF07854.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00620.30	0	0	0	0	0	0	0	0	0	0	0	0
PF02205.23	0	0	0	0	0.013	0	0.013	0	0	0	0	0
PF16535.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08614.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07077.14	0	0	0	0	0	0	0	0	0.054	0	0	0
PF06304.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17363.5	0	0	0	0	0	0	0	0	0	0	0	0
PF00454.30	0	0	0	0	0	0	0	0	0	0	0	0
PF14248.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00506.21	0	0	0	0	0	0	0	0	0	0	0	0
PF00603.20	0	0	0	0.066	0	0	0	0	0	0	0	0
PF00509.21	0	0	0	0	0	0	0	0	0	0	0	0
PF00602.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00598.22	0	0	0	0	0	0	0	0	0	0	0	0
PF08289.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18801.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09129.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16904.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18753.4	0	0	0	0	0	0	0.046	0	0	0	0	0
PF18692.4	0	0	0	0	0.042	0	0	0	0	0	0	0
PF08538.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02216.19	0	0	0	0	0	0	0	0	0	0	0	0
PF03373.17	0	0	0	0	0	0	0	0	0	0	0	0
PF09945.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00337.25	0	0	0	0	0	0	0	0	0	0	0	0
PF09550.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13117.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13118.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14553.9	0	0	0	0	0	0	0.161	0	0	0	0	0
PF20209.1	0	0	0	0	0	0	0	0	0	0	0	0
PF14214.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02015.19	0.05	0	0	0	0.057	0	0	0	0	0	0	0
PF11948.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13021.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05577.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14360.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18538.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18493.4	0	0	0	0	0	0	0	0	0	0	0	0
PF05513.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07787.15	0	0	0	0	0	0	0	0	0	0	0	0
PF16024.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18688.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11388.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14860.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03198.17	0	0	0	0	0	0	0	0	0	0	0	0
PF00617.22	0	0	0	0	0	0	0	0	0	0	0	0
PF12007.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19138.3	0	0	0	0	0	0	0	0	0	0	0	0
PF11205.11	0	0	0	0	0	0	0	0	0	0	0	0
PF16968.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09884.12	0	0	0	0	0	0	0	0	0	0	0	0
PF06847.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04409.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09171.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04415.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14231.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14232.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06339.15	0	0	0	0	0.069	0	0	0	0	0	0	0
PF02963.19	0	0	0	0	0	0	0	0	0	0	0	0.033
PF00031.24	0	0	0	0	0	0	0	0	0	0	0	0
PF18238.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09970.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09886.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08542.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04208.17	0	0	0	0	0.04	0	0	0	0	0	0	0
PF18854.4	0	0	0	0	0	0	0	0	0.03	0	0	0
PF01984.23	0	0	0	0	0	0	0	0	0	0	0	0
PF09879.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09959.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14084.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14132.9	0.761	0.569	5.61	2.964	1.515	3.131	0.786	2.174	1.141	4.278	0.807	0.092
PF06525.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11781.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17355.5	0	0	0	0	0	0	0	0	0	0	0	0.029
PF17328.5	0	0	0	0	0	0	0	0	0	0	0	0
PF10080.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04311.16	0	0	0	0	0	0	0	0	0	0	0	0
PF10761.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19925.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20508.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06518.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05542.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10763.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09988.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10003.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08943.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02007.21	0	0	0	0	0	0	0	0	0	0	0	0
PF05277.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20492.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06998.14	0.337	2.106	3.77	4.135	7.864	6.355	1.308	3.153	1.431	4.464	1.094	0.27
PF10052.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10504.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13906.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13993.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01907.22	0	0	0	0	0	0	0	0	0	0	0	0
PF16811.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08617.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09183.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01995.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00935.22	0	0	0	0	0	0	0	0	0	0	0	0
PF11505.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18853.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07727.17	0	0	0.068	0	0.157	0	0	0	0	0	0	0
PF18646.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18645.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14139.9	0	0	0	0	0	0	0.184	0	0	0	0	0
PF10787.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09857.12	0	0	0	0	0	0	0	0	0	0	0	0
PF05753.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01901.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17833.4	0	0	0	0	0	0	0	0	0	0	0	0
PF03657.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14091.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10960.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18010.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12306.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02387.18	0	0	0	0	0	0	0	0	0	0	0	0
PF17271.5	0	0	0	0	0	0	0	0	0	0	0	0
PF08821.14	0	0	0.276	0	0	0	0	0	0	0	0	0
PF09875.12	0	0	0	0	0	0	0	0	0	0	0	0
PF18979.3	0	0	0	0	0	0	0	0	0	0	0	0
PF17115.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18223.4	0	0	0	0	0.023	0	0	0	0	0	0	0
PF13554.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19619.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08758.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07618.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14173.9	0	0	0	0	0	0	0	0	0	0	0	0.071
PF19147.3	0	0	0	0	0	0	0	0	0	0	0	0
PF00314.20	0	0	0	0	0	0	0	0	0	0	0	0
PF16349.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19684.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18963.3	0	0	0	0	0	0	0	0	0	0	0	0
PF16383.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07129.14	0	0	0	0	0	0	0	0	0	0	0	0
PF15525.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18616.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11539.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18446.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02037.30	0	0	0	0	0	0	0	0.051	0	0.05	0	0.044
PF14811.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08894.14	0	0	0	0	0.035	0	0	0	0	0	0	0
PF16166.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11344.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03142.18	0	0	0	0	0	0	0	0	0	0	0	0
PF16080.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11218.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13099.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08950.13	0	0.176	1.072	0.067	0.294	0.375	0	0.07	0.076	0.407	0	0.03
PF15931.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19613.2	0	0	0	0	0	0	0	0	0	0	0	0
PF01117.23	0	0	0	0	0	0	0	0	0	0	0	0
PF10056.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19367.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08891.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20285.1	0	0	0	0	0	0	0	0	0	0	0	0
PF19744.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12163.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11189.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08933.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17227.5	0	0	0	0	0	0	0	0	0	0	0	0
PF19632.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10354.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04703.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08050.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18167.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04406.17	0	0	0	0	0	0	0	0	0	0	0	0
PF02919.18	0	0	0	0	0	0	0	0	0	0	0	0
PF14370.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11039.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02315.19	0	0	0	0	0	0	0	0	0	0	0	0
PF08908.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03230.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08433.13	0.124	0	0	0	0	0	0	0	0	0.157	0	0
PF19448.2	0	0.056	0	0.086	0.059	0	0.113	0.514	0	0.842	0.096	0.147
PF15781.8	0	0	0	0	0	0	0	0	0	0	0	0.097
PF19723.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10554.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19774.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06786.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20619.1	0.169	0	0	0	0	0	0	0	0	0	0	0
PF19809.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14042.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19873.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13854.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15421.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07119.15	0	0	0.128	0	0	0	0	0	0	0	0	0
PF16823.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18138.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12561.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04634.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17277.5	0	0	0	0	0.143	0	0	0	0	0	0	0
PF06785.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18095.4	0	0	0	0	0	0	0	0	0	0	0	0
PF05052.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20320.1	0	0	0	0	0	0	0	0	0	0	0	0
PF18958.3	0	0	0	0	0	0	0	0	0	0	0	0
PF17561.5	0	0	0	0	0	0	0	0	0	0	0	0
PF02931.26	0	0	0	0	0	0	0	0	0	0	0	0
PF02932.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17789.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11431.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05440.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17376.5	0	0	0	0	0	0	0	0	0	0	0	0
PF04839.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02341.18	0	0	0	0	0	0	0	0	0	0	0	0
PF14425.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11483.11	0	0	0	0	0.078	0	0	0	0	0	0	0
PF14273.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12694.10	0	0	0	0	0	0	0	0	0	0	0	0
PF03912.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04659.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09720.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03903.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19055.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19451.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19919.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14352.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08392.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02273.18	0	0	0	0	0	0	0	0	0	0	0	0
PF18643.4	0.071	0.291	0.087	0	0	0	0.032	0.037	0.199	0.577	0.164	0
PF01234.20	0	0	0	0	0	0	0	0	0	0	0	0
PF19030.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04922.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18165.4	0	0	0	0	0	0	0	0	0	0	0	0
PF08939.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20221.1	0	0	0	0	0.055	0	0	0	0	0	0	0
PF11463.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18171.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18919.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18926.3	0	0	0	0	0	0	0	0	0	0	0	0
PF08409.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17286.5	0	0	0	0	0	0	0	0	0	0	0	0
PF00277.21	0	0	0	0	0	0	0	0	0	0	0	0
PF12183.11	0	0	0	0	0	0	0	0	0.057	0.137	0	0
PF07460.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09566.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10039.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14085.9	0	0	0	0	0.027	0	0	0	0	0	0	0
PF01222.20	0	0	0	0	0	0	0	0	0	0	0	0
PF19264.2	0	0	0	0	0.034	0	0	0	0	0	0	0
PF12765.10	0	0	0	0	0.006	0	0	0	0	0	0	0
PF03686.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07043.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19889.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20603.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07091.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09573.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09620.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05148.18	0	0	0	0	0	0	0	0	0	0	0	0
PF10755.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04677.18	0	0	0	0	0	0	0	0	0	0	0	0
PF20360.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16709.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03351.20	0	0	0	0	0	0	0	0	0	0	0	0
PF08357.14	0.021	0	0	0	0	0	0	0	0	0	0	0
PF04555.16	0	0	0	0	0	0	0	0	0	0	0	0
PF20000.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13969.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16293.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19865.2	0	0.282	0.127	0.107	0.073	0	0	0	0	0.629	0	0
PF18081.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16695.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18491.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01780.22	0	0	0	0	0	0	0	0	0.13	0	0	0
PF09062.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11373.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01697.30	0	0	0	0	0	0	0	0	0	0.133	0	0
PF16277.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01876.19	0	0	0	0	0	0	0	0	0	0	0	0
PF18905.3	0	0	0	0	0	0	0	0	0	0	0	0
PF13752.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17173.7	0	0	0	0	0	0	0	0	0	0	0	0
PF11342.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18274.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18670.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19626.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19650.2	0	0	0	0	0.064	0	0	0	0	0	0	0
PF13656.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19876.2	0	0	0	0	0	0	0	0	0	0	0	0
PF16585.8	0	0	0	0	0	0.587	0.361	1.043	0	0.587	0.167	0
PF18976.3	0	0	0	0	0	0	0.031	0	0	0	0	0
PF13837.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05735.15	0	0	0	0	0	0	0	0	0	0	0	0
PF19500.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08360.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07791.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18630.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16405.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19666.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14889.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14888.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18838.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04010.16	0	0	0	0	0	0	0	0	0	0	0	0
PF05548.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13957.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11197.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13161.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18032.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10847.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04654.15	0	0	0.111	0	0	0	0	0	0	0	0	0
PF02794.19	0	0	0	0	0	0	0	0	0	0	0	0
PF15603.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01080.20	0	0	0	0	0	0	0	0	0	0	0	0
PF05894.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20116.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12512.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10944.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07600.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19672.2	0	0	0	0	0	0	0	0	0	0	0	0
PF07761.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17112.8	0	0	0	0	0	0	0	0	0	0	0	0
PF10364.12	0	0.066	0.539	0.05	0	0.564	0	0	0	0	0	0
PF13405.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13316.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18686.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10027.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08176.15	0	0	0	0	0	0	0	0	0	0	0.405	0
PF11140.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02303.20	0	0	0	0	0	0	0	0	0	0	0	0
PF18492.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07079.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00832.23	0	0	0	0	0	0	0	0	0	0	0	0
PF19609.2	0	0	0	0	0	0	0	0	0	0	0	0
PF04407.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09878.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13725.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18462.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01201.25	0	0	0	0	0	0	0	0	0	0	0	0
PF14387.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15514.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13436.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15942.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18754.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17253.5	0	0	0	0	0	0	0	0	0	0	0	0
PF20586.1	0.865	5.669	1.381	1.392	0.62	1.304	0.204	0.927	0.251	0.456	0.13	0.678
PF16760.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01485.24	0	0	0	0	0	0	0	0	0	0	0	0
PF12947.10	0	0.34	0	0.772	0.441	0	0	0	0.07	0	0	0
PF00530.21	0	0	0	0	0	0	0	0	0	0	0	0
PF16817.8	0	0	0	0	0.228	0	0.073	0	0.271	0	0.187	0
PF12775.10	0	0	0	0	0	0	0	0	0	0	0	0
PF19861.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18186.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20371.1	0	0	0	0	0	0	0	0	0	0	0	0
PF01426.21	0	0	0	0	0	0	0	0	0	0	0	0
PF08064.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02259.26	0	0	0	0	0	0	0	0	0	0	0	0
PF02260.23	0	0	0	0	0	0	0	0	0	0	0	0
PF16900.8	0	0	0	0	0.007	0	0	0	0	0	0	0
PF10807.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19649.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09686.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14463.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06234.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20472.1	0	0	0	0	0	0	0	0	0	0	0	0
PF00096.29	0	0	0	0	0.114	0	0	0	0	0	0	0
PF04564.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09281.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12870.10	0	0	0	0	0	0	0	0	0	0	0	0
PF11528.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09824.12	0	0	0	0	0	0	0	0	0.067	0	0	0
PF12574.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20549.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09602.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14457.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10365.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19897.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05396.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00225.26	0	0	0	0	0	0	0	0	0	0	0	0
PF02364.18	0	0	0	0	0	0	0	0	0	0	0	0
PF16328.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09568.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12876.10	0	0	0	0	0	0	0	0	0	0	0	0
PF19479.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09460.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09888.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00626.25	0	0	0	0	0	0	0	0	0	0	0	0
PF10967.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09838.12	0	0	0	0	0.157	0	0	0	0	0	0	0
PF19617.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10013.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12874.10	0	0	0	0	0	0	0	0	0	0	0	0
PF17917.4	0	0	0	0	0	0	0	0	0	0	0	0
PF03906.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06101.14	0	0	0	0	0.02	0	0	0	0	0	0	0
PF19960.2	0	0	0	0	0	0	0	0	0	0	0	0
PF07880.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19846.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14872.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10277.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09655.13	0	0	0	0	0	0	0	0	0	0	0	0
PF00086.21	0	0	0	0	0	0	0	0	0	0	0	0
PF13923.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19059.3	0	0	0	0	0	0	0	0	0	0	0	0
PF01847.19	0	0	0	0	0	0	0	0	0	0	0	0
PF06714.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08742.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07461.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02552.19	0	0	0	0	0	0	0	0	0	0	0	0
PF01020.20	2.182	2.087	1.187	3.088	1.263	0.656	0.418	2.354	0.422	0.478	0.626	0.209
PF06300.15	0	0	0	0	0.032	0	0	0	0	0	0	0
PF09516.13	0	0	0	0	0	0	0	0	0	0	0	0
PF15416.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20046.2	0	0	0	0	0	0	0	0	0	0	0	0
PF01954.19	0	0	0	0	0	0	0	0	0	0	0	0
