FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF19595.2	0	0	0.245	0.898	0.1	0	0.179	0	0.03	0	0	0
PF00165.26	0.06	0	0.576	0	4.129	0	0.051	0.041	0.147	0.532	3.984	0.253
PF08878.14	0.102	0.279	0	0.405	0.116	0.209	0.106	0	0.044	0.063	0	0.288
PF10916.11	0	0	0	0	0	0	0	0	0.094	0	0	0
PF06631.14	0	0	0	0.343	0	0	0	0	0.056	0	0	0
PF15432.9	0	0	0	0	0.09	0	0.103	0	0	0	0	0
PF05866.14	0	0	0	0	0	0.139	0	0	0	0	0	0
PF18082.4	0.847	1.436	0.404	1.465	1.897	3.434	1.199	1.352	0.881	1.444	1.418	1.317
PF20275.1	0	0	0	0	0	0	0	0	0	0	0	0
PF20293.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06685.14	1.381	1.34	1.711	9.702	1.225	0.569	1.973	1.683	2.185	2.846	2.873	2.715
PF19644.2	2.521	0.755	0.03	2.522	0.243	11.829	2.409	0.812	7.163	3.927	0.322	0.504
PF04256.15	0.125	0.179	1.037	0.668	0.059	1.863	1.758	0.487	0.686	0.318	0.129	0.046
PF09932.12	0.235	0	0	0.909	0	0.21	0	0	0	0.435	0	0
PF16807.8	0	0.309	0	0	0	0.27	0	0	0	0	0	0
PF20536.1	0	0	0	0	0	0.649	0	0	0	0	0	0
PF20378.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06854.14	0.084	0	0.042	0	0	18.496	0	0	0.069	0	0.079	0
PF19645.2	0.38	9.147	0.194	0	0.34	1.37	2.092	0.386	1.389	8.104	0.192	1.077
PF20476.1	2.116	3.104	0.14	4.359	0.842	2.423	1.935	2.498	3.268	2.157	0.621	2.326
PF14461.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18145.4	0.195	0.179	0.033	0.951	0.222	0.582	0.239	0.178	0.196	0.215	0.131	0.427
PF11753.11	0.122	0	0	0	0	0	0	0	0	0	0.185	0
PF15655.9	0.202	0.346	0.103	0.804	0.023	1.829	0.374	0.256	0.173	1.01	0.305	0.322
PF20541.1	0	0	0.029	0.731	0.235	0.236	0	0	0	0.106	0	0
PF09388.13	0	0	0	4.228	0	30.924	1.25	0.269	0	0.656	0	0.376
PF12718.10	1.722	7.173	0	8.8	0.047	7.758	2.908	10.48	7.434	5.184	0	0.072
PF06188.15	0.954	1.596	0.019	4.461	0	7.884	1.42	2.328	0.656	0.356	0	0
PF18216.4	0.657	0.677	0	2.125	0	0.962	0.516	2.374	0.106	1.37	0	0
PF13027.9	0.136	0	0.106	0.812	0.094	0.124	0.107	0.206	0	0.128	0	0
PF17118.8	0.855	2.895	0	7.563	0	11.679	9.436	7.074	3.565	2.48	0.272	0
PF20092.2	0.239	0.814	0	0.936	1.377	1.268	0.622	0.965	0.309	1.248	0.06	0.503
PF04448.15	0	0	0	0	0	0.282	0	0	0	0	0	0
PF19540.2	0.051	0	0.443	0.203	0.28	0.184	0.08	0	0	0.19	0	0.216
PF11564.11	0	0	0	0.167	0.144	0	0.066	0.064	0.081	0	0	0
PF19517.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06763.14	0.108	0.873	0.113	0	0.075	0.191	0.256	0.164	0.068	0.102	0.33	0.117
PF13218.9	0.025	0	0	0.398	0	0.18	0.078	0.304	0.322	0.231	0.113	0.053
PF20234.1	0	0	0	0	0	0	0.072	0.07	0	0	0	0
PF09682.13	0	0	0.054	0	0	0.192	0	0	0.137	0.099	0.643	0
PF15417.9	0.278	0.561	0	0.359	0	0	0	0.11	0.14	0.124	0	0.104
PF16994.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11599.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18734.4	0	0	0	0	0	0	0	0	0	0	0	0
PF15580.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08958.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14607.9	0.565	1.108	1.215	0.428	1.94	0.387	0.084	0.94	0.277	1.943	4.058	4.185
PF13079.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10990.11	0	0	0	0	0.092	0	0	0	0	0	0	0
PF19620.2	0	0	0.03	0	0	0	0	0	0	0	0	0
PF18851.4	0.074	0	0.038	0.098	0	0	0.116	0	0.016	0.046	0	0
PF20485.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09918.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03817.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03818.16	0	0	0	0	0	0	0	0	0	0	0	0
PF12798.10	0	0	0.026	0	0	0	0	0	0	0	0	0
PF11756.11	0.377	0	0.876	0.355	1.445	0.322	0.447	0.141	0.477	0.257	1.259	3.439
PF06675.14	0.031	0	0	0	0	0	0	0	0	0	0	0
PF06196.15	0.057	0	0	0	0	0	0	0	0	0	0	0
PF06897.15	0	0	0.225	0.501	0.172	0	0	0	0.081	0	0	0
PF20274.1	0	0	0	0	0	0	0	0	0	0	0	0
PF12986.10	0	0	0	1.125	0	0	0	0.287	0	0	0	0
PF09956.12	0.174	0.359	0	0	0	0	0.137	0	0	0	0.136	0.37
PF14336.9	0.1	0.411	0.021	0.794	0	0.838	0.313	0.505	0.214	0.312	0	0
PF19823.2	1.062	2.731	0	2.26	0.177	1.93	3.682	5.327	0.997	0.884	0.196	0
PF14102.9	0	0	0	0.15	0	0.272	0	0.531	0.341	0	0	0
PF06406.14	0	0	0.075	0	0	0	0	0	0	0.083	0	0
PF14209.9	0.49	0.498	0.378	1.168	0.862	0	1.789	1.579	0.234	0.238	1.106	0.524
PF12363.11	0	0	0	0	0	0	0	0	0	0.138	0	0
PF09639.13	0	0	0	0	0	0	0.132	0	0.651	1.17	1.017	1.519
PF02943.18	0.124	0	0	0	0	1.337	0.111	0	0	0	0	0
PF04525.15	0.25	0.27	0.076	0	0.245	0.237	0	0.545	0.154	0.674	1.082	0.887
PF08887.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08906.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18705.4	0.055	0	0.022	0	0	0	0	0	0	0.082	0.034	0
PF20377.1	0.031	0.257	0	0.49	0	0.336	0.098	0.142	0.08	0.346	0	0
PF20076.2	0	0	0.219	0	0.119	0	0	0.539	0.432	0	0	0
PF14101.9	0.029	0	0	0	0.04	0.106	0	0	0	0	0	0
PF14249.9	0.017	0.142	0.206	0.072	0.047	0	0	0.105	0	0	0.156	0
PF09233.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14184.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20564.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16079.8	0	0	0	0	0.369	0.195	0	0	0	0	0	0.23
PF20277.1	0	0	0	0	0	0	0	0	0	0	0	0
PF18730.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18159.4	0.144	0.443	0	0.142	0	0.645	0.056	0	0.138	0.331	0	0
PF03188.19	0.321	0	0	0.319	0.438	0.289	0.252	0.488	0.103	0.149	0.242	0.341
PF18002.4	1.836	0	0.009	0.212	0.096	30.335	0.084	0.042	0	0	0.079	0.037
PF20383.1	0.225	0	0	0	0.205	0	0.118	0.228	0	0	0	0.08
PF10054.12	0.048	0.499	0.025	0	0.265	0.344	0	0	0	0.045	0	4.114
PF09711.13	0.069	0.189	0	0	0	0	0.216	0.279	0	0.085	0	0
PF14213.9	0.208	0.612	0.015	0.118	0.041	0.214	0.023	0.226	0.038	0.11	0	0.189
PF01519.19	0	0	0	0	0	0.136	0	0	0	0	0	0
PF10920.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00644.23	0	0	0	0	0	0	0	0	0	0	0	0
PF20453.1	0.809	3.962	0.129	1.611	0.553	1.275	0.318	0.154	0.717	1.547	1.605	0.806
PF04505.15	6.553	4.594	2.444	2.019	9.858	3.457	0.986	2.027	3.216	5.169	6.261	11.739
PF19615.2	0.154	3.661	0	5.532	1.213	5.707	0.242	0.822	1.145	2.432	0.467	2.623
PF09499.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20217.1	0.103	4.802	2.141	0.824	2.986	1.833	0.127	0.123	0.05	0.806	1.96	2.425
PF11114.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19993.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19591.2	0	0	1.014	0	0.87	0	0	0	0	0	0	0
PF20355.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16219.8	0.263	1.357	0.017	1.009	0	0.948	2.221	2.503	2.674	3.964	0	0
PF00847.23	0	0	0.046	0	0	0	0	0	0	0	0	0
PF06818.18	0	0	0	0	0	0	0	0	0	0	0	0
PF12684.10	0.038	0	0	0	0	0	0	0	0.049	0	0	0
PF13496.9	0	0	0.12	0	0	0	0	0	0	0	0	0
PF16928.8	0	0	0	0	0	0	0	0	0	0	0	0
PF14470.9	0.024	0.101	0.093	0	0.056	0.147	0.113	0.037	0	0.045	0.062	0.36
PF06185.15	0	0	0	0	0.071	0	0	0	0	0	0	0
PF19094.3	0	0	0	0	0	0	0	0	0	0	0	0
PF16581.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01015.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01993.21	0	0	0	0	0	0	0	0	0	0	0	0
PF18093.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14381.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00070.30	0	0	0	0	0	0	0	0	0	0	0	0.055
PF16952.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07237.14	0	0	0	0	0	0	0	0	0	0	0	0
PF12318.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13852.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11990.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12025.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14163.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16280.8	0.398	0.614	0.017	1.481	0	2.213	0.544	0.804	0.963	0.428	0	0
PF17239.5	0	0	0	0	0	0	0	0	0	0	0	0
PF09883.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01775.20	0	0	0	0	0	0	0	0	0	0	0	0
PF16409.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11981.11	0	0	0	0	0.028	0	0	0	0	0	0	0
PF09618.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20101.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12975.10	0	0	0	0	0.09	0	0	0	0	0	0	0
PF17893.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17894.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18525.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19915.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19917.2	0	0	0	0	0	0	0	0	0	0	0	0
PF17541.5	0	0	0	0	0	0	0	0	0	0	0	0
PF07423.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10740.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13467.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11815.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07372.15	0	0	0	0	0	0	0	0	0	0	0.136	0
PF20426.1	0	0	0	0	0	0	0	0	0	0	0	0
PF10938.11	0	0	0.017	0	0	0	0	0	0	0	0	0
PF14795.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19985.2	0	0	0	0	0	0	0	0	0	0	0.034	0.238
PF19903.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12883.10	0	0	0	0	0	0	0	0	0	0	0	0
PF16693.8	0	0	0	0	0	0	0	0	0	0	0	0
PF04995.17	0	0	0	0	0	0	0	0	0	0	0	0
PF18918.3	0	0	0	0	0	0	0	0	0	0	0	0
PF14371.9	0	0	1.01	0	1.709	0	0	0	0	0	1.015	2.325
PF06585.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18448.4	0	0	0.007	0	0	0	0	0	0	0	0	0
PF12281.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01096.21	0	0	0.02	0	0	0	0	0	0	0	0	0
PF20105.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05400.16	0	0	0	0	0	0	0	0	0	0	0	0
PF16357.8	0	0	0.012	0	0	0	0	0	0	0	0	0
PF10648.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19403.2	0	0	0	0	0	0	0	0.099	0	0	0	0
PF07161.16	0	0	0	0	0	0	0	0	0	0	0	0
PF12365.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07836.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07166.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13070.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18583.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09949.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14039.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13921.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08813.14	0.072	0	0.628	0	0.049	0	0	0	0	0	0	0
PF03452.17	0	0	0.067	0	0	0	0	0	0	0	0	0
PF18353.4	0	0	0	0	0	0	0	0	0	0	0	0
PF08798.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14462.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05845.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09308.13	0	0	0	0	0.009	0	0	0	0	0	0	0
PF18856.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18612.4	0	0.294	0.018	0	0	0.854	0	0	0	0	0	0
PF19355.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18723.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17925.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16819.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19992.2	0	0	0.026	0.066	0.035	0	0	0	0	0	0	0
PF09829.12	0	0	0	0	0	0	0	0.072	0	0	0	0
PF06904.15	0	0	0.006	0	0	0	0	0	0	0	0	0
PF11314.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02489.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02460.21	0	0	0.007	0	0	0	0	0	0	0	0	0
PF14298.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13789.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14044.9	0	0	0	0	0	0	0	0	0	0	0.219	0
PF11514.11	0	0	0.112	0	0	0	0	0	0	0	0	0
PF00688.21	0	0	0	0	0	0	0	0	0	0	0	0
PF10720.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13160.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06902.14	0.016	0	0	0	0	0	0	0	0	0	0	0
PF15698.8	0	0	0	0	0	0	0	0	0	0	0	0
PF12300.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04013.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06007.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09671.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01085.21	0	0	0	0	0	0	0	0	0	0	0	0
PF14254.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20513.1	0	0	0	0	0	0	0	0	0	0	0	0
PF19513.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11146.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12788.10	0	0	0	0	0	0	0	0	0	0	0	0
PF06823.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06282.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10816.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18394.4	0	0	0	0	0	0	0	0	0	0	0	0
PF15970.8	0	0	0	0	0	0	0	0	0	0	0	0
PF20138.2	0	0	0	0	0	0	0	0	0	0	0	0
PF00397.29	0	0	0	0	0	0	0	0	0	0	0	0
PF03810.22	0	0	0	0	0	0	0	0	0	0	0	0
PF18004.4	0.045	0	9.7	0	0.124	0	1.141	0.138	0.586	0.168	0.618	0.193
PF00066.20	0	0	0	0	0	0	0	0	0	0	0	0
PF15057.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14580.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19316.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06011.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04969.19	0	0	0	0	0	0	0	0	0	0	0	0
PF20411.1	0	0	0	0	0	0	0	0	0	0	0	0
PF00505.22	0	0	0	0	0	0	0	0	0	0	0	0
PF04212.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01105.27	0	0	0	0	0	0	0	0	0	0	0	0
PF14745.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14744.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14746.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03953.20	0.704	11.345	9.911	23.107	6.02	34.565	14.221	2.456	4.976	8.954	4.005	13.538
PF01067.25	0	0	0	0	0	0	0	0	0	0	0	0
PF00787.27	0	0	0	0	0	0	0	0	0	0	0	0
PF05875.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00020.21	0	0	0	0	0.03	0	0	0	0	0	0	0
PF18253.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12624.10	0	0	0	0	0	0	0	0	0	0	0	0
PF16908.8	0	0	0	0	0	0	0	0	0	0	0	0
PF16910.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06650.15	0	0	0	0	0	0	0	0	0	0	0	0
PF16909.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09333.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07699.16	0	0	0	0	0	0	0	0	0	0	0	0
PF11662.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19841.2	1.037	2.252	0.682	1.359	3.495	0.885	0.171	0.623	0.46	1.771	2.409	1.981
PF16109.8	2.245	6.394	1.128	1.597	4.583	1.252	0.336	0.935	0.828	3.964	4.389	5.996
PF07278.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16683.8	0	0	0	0	0	0	0	0	0	0	0	0
PF20211.1	0	0	0	0	0	0	0	0	0	0	0	0
PF20182.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16670.8	0.027	0	0	0	0	0	0	0	0	0	0	0
PF00940.22	0	0	0	0	0	0	0	0	0	0	0	0
PF11723.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06793.15	0	0	0	0	0	0	0	0	0	0	0	0
PF11280.11	0	0	0	0	0	0	0	0	0	0	0	0
PF15899.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08735.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12654.10	0.615	0.584	0.06	0.38	0.551	0.504	0.187	0.848	0.123	0.835	0.504	0.502
PF01036.21	0	0	0	0	0	0	0	0	0	0	0	0
PF19780.2	0	0.252	0	0	0	0	0	0	0	0	0	0
PF18925.3	0	0	0	0	0	0	0	0	0	0	0	0
PF09012.13	0	0	0	0	0	0	0	0	0	0	0	0
PF07042.14	0	0	0.017	0	0	0	0	0	0	0	0.027	0
PF04456.15	0.055	0.225	0	0.435	0	0	0	0.498	0	0	0	0
PF16998.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03621.16	0	0	0.07	0	0	0	0	0	0	0	0	0
PF10949.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10014.12	0	0	0	0	0	0	0	0	0	0	0	0
PF11118.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08830.13	0	0	0	0	0	0	0	0	0	0	0.129	0.363
PF07024.16	0	0	0	0	0	0	0	0	0	0	0	0
PF16970.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03015.22	0	0	0	0	0	0	0	0	0	0	0	0
PF04964.17	0	0	0	0	0	0	0	0	0	0	0	0
PF12118.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20584.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16241.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06849.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06973.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10043.12	0	0	0.025	0	0	0	0	0	0	0	0	0
PF14169.9	0.626	0	0.32	0	0.171	0	0.197	0.381	0	0.232	0.378	0
PF16509.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11122.11	0	0	0	0	0	0	0	0	0.036	0	0	0
PF08977.13	0	0	0	0	0	0	0	0	0	0	0	0
PF08955.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13025.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08491.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09019.14	0.079	0	0.013	0	0.072	0.142	0	0.08	0	0.049	0.139	0.111
PF13455.9	0	0	0.024	0	0	0	0	0	0	0	0	0
PF09846.12	0	0	0	0	0	0	0	0	0	0	0.126	0
PF14137.9	0.496	0.711	0.101	0.515	0.13	0	0.135	0.131	0.167	0.48	0.196	0.22
PF20318.1	0	0	0	0	0	0	0	0	0	0	0	0
PF14853.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14181.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12640.10	0	0	0	0	0	0	0	0	0	0	0	0
PF19815.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06321.14	0	0	1.6	0	5.357	0	0	0.015	0	0	6.943	6.304
PF16343.8	0	0	0	0	0	0	0	0	0	0	0	0
PF14274.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10602.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14900.9	34.834	50.356	4.803	11.204	5.623	9.471	5.068	14.042	10.574	42.363	13.773	15.263
PF07083.14	0.085	0	0	0	0	0	0	0.086	0	0	0	0
PF06864.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14053.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16318.8	0	0	0	0	0	0	0	0	0	0	0	0
PF17161.7	0	0	0	0	0	0	0	0	0	0	0	0
PF08792.13	0	0	0.095	0	0	0	0	0	0	0	0.094	0.264
PF01030.27	0	0	0	0	0	0	0	0	0	0	0	0
PF18895.3	0	0	0.159	0	0.098	0.342	0	0.578	0	0	0	0
PF14511.9	2.705	4.251	0.182	2.565	0.611	0.619	0.537	1.045	0.911	4.22	1.015	1.095
PF16132.8	0	0	0	0	0	0	0	0	0	0	0	0
PF20374.1	0.056	0	0	0	0	0.135	0.03	0.029	0	0.035	0	0
PF17145.7	0.221	0.261	2.152	0	4.487	0.117	0.049	0.149	0.165	0.177	5.949	4.712
PF12994.10	0	0	0	0	0	0	0	0	0	0	0	0
PF20190.1	0	0	0	0	0	0	0	0	0	0	0	0
PF11644.11	1.26	1.155	0.752	0.932	5.845	1.009	0.073	0.426	0.09	1.212	6.245	8.069
PF16225.8	0	0	0	0	0	0	0	0	0	0	0	0
PF16150.8	0	0	0	0	0	0	0	0	0	0	0	0
PF12322.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17846.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18332.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18129.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14495.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06356.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01818.20	0	0	0	0	0	0	0	0	0	0	0	0
PF20459.1	0	0	0	0	0	0	0	0	0	0	0	0
PF05307.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10546.12	0	0	0	0	0	0	0	0	0	0	0	0
PF05071.19	0	0	0	0	0	0	0	0	0	0	0	0
PF20311.1	0	0	0	0	0	0	0	0	0	0	0	0
PF17248.5	0	0	0.048	0	0	0	0	0	0	0	0	0
PF05926.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18340.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10828.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18985.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19121.3	0	0	0	0	0	0	0	0	0	0	0	0
PF09663.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11009.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11259.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18702.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06550.14	0	0	0	0	0	0	0.049	0	0	0	0	0
PF10876.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10771.12	4.536	15.953	3.186	9.181	19.752	3.216	1.398	3.848	2.399	11.306	37.145	34.07
PF14812.9	0	0	0	0	0	0	0	0	0	0.023	0	0
PF11354.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11045.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13661.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08682.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14472.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14098.9	0	0	0	0	0	0	0	0.108	0	0	0	0
PF02898.18	0	0	0.015	0	0.036	0.045	0	0	0	0	0	0
PF03917.20	0	0	0	0	0	0	0	0	0	0	0	0
PF03199.18	0	0	0	0	0	0	0	0	0	0	0	0
PF10997.11	0	0	0	0	0	0	0.055	0	0	0	0	0
PF00536.33	0	0	0	0	0	0	0	0	0.012	0	0	0
PF07482.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19660.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14342.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12483.11	0	0	0	0	0.055	0	0	0	0	0	0	0
PF08881.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18604.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18105.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14514.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14347.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19786.2	0.801	2.005	0	2.581	0	2.984	3.153	4.493	1.789	1.102	0	0
PF09965.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08410.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09385.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10368.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19867.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19519.2	0	0	0	0	0	0	0	0.019	0	0	0	0
PF03092.19	0.16	0.094	0.047	0	0.078	0.082	0.065	0.069	0.059	0.127	0.069	0.048
PF14879.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20552.1	0	0	0	0.409	0	0	0	0	0	0	0	0
PF11920.11	0	0	0	0	0	0	0	0	0	0	0	0
PF16490.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19728.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10055.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12290.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20332.1	0	0	0.04	0	0	0	0	0	0	0	0	0
PF11859.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10612.12	0	0	0	0	0	0	0	0	0	0	0	0
PF15532.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11518.11	0.065	0.202	0	0.69	0.089	0.589	0	0.264	0	0.061	0	0.139
PF15601.9	0.274	0.282	0.175	0.817	1.169	1.972	0.322	0.208	0.353	0.507	0.621	1.163
PF13111.9	0.025	0.564	0.111	0.297	0.196	0.224	0.078	0.062	0.016	0.115	0.019	0.026
PF18157.4	0.025	0.564	0.111	0.297	0.196	0.224	0.078	0.062	0.016	0.115	0.019	0.026
PF13032.9	0.025	0.564	0.111	0.297	0.196	0.224	0.078	0.062	0.016	0.115	0.019	0.026
PF10898.11	0.058	0	0.179	0.232	0	0	0	0.089	0.226	0	0.088	0
PF19769.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08696.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02676.17	0	0	0	0	0	0	0	0	0	0	0	0
