FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF20154.2	38.686	24.665	27.463	50.549	39.577	142.378	47.155	27.735	31.831	66.004	14.878	2.729	11.879	9.595	6.524	37.175	25.264	5.461
PF11716.11	0	0.741	0.243	0	0.724	0.949	1.52	1.615	2.383	0	0.435	0	0	0	0.414	0	0.636	0.206
PF07398.14	0	0.424	0	0	0.377	0	0	0	0.992	0	0	0	0	0	0	0	0	0
PF06386.14	0	0.521	0	0	0.656	1.267	0	0	0	0	0	0	0	0.112	0	0	0.252	0
PF04087.17	1.525	3.223	8.09	1.186	10.04	32.404	3.649	6.87	4.944	6.338	8.797	5.549	0.915	2.676	0.628	2.441	12.408	0.895
PF04672.15	0	0	0.331	0.334	0.312	0	0	1.88	0.659	0	0.072	0	0	0	0.199	0	0.535	0
PF17866.4	7.426	4.838	5.475	5.372	9.82	16.833	11.57	7.412	13.585	6.93	8.488	1.762	4.776	4.127	2.071	6.081	14.943	0.584
PF07382.14	0	0	0	0.115	1.34	0	0	0	0.456	0	0	0	0	0	0	0	0.311	0
PF03309.17	37.504	23.901	39.681	18.487	22.679	71.902	54.831	41.447	31.646	48.287	35.028	23.381	37.838	16.447	15.3	48.819	48.869	17.239
PF18915.3	0	0.064	0.361	0	0.241	0	0	0.726	0.559	0	0.052	0	0	0	0	0	0.346	0
PF19950.2	0	0	0	0	0	0	0	0.827	0	0	0	0	0	0	0	0	0	0
PF12903.10	0	0	0	0	0.614	0	0	0.255	0	0	0	0	0	0	0	0	0	0
PF13530.9	23.241	11.446	7.461	7.628	14.403	18.204	45.624	11.7	12.442	11.195	2.56	1.343	63.395	12.55	10.355	10.438	7.589	2.203
PF02611.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03714.17	1.656	0.344	6.194	4.34	2.007	7.67	0	1.977	1.462	17.084	8.879	1.712	5.226	0.258	3.417	4.96	22.992	3.611
PF17967.4	0	0.098	0	0	0.464	0	0	0.365	0.264	0	0.014	0	0	0	0.118	0	0.17	0
PF11852.11	0.815	3.974	10.475	1.625	11.403	23.627	0	5.974	6.714	7.647	11.272	18.485	0.87	2.941	1.666	1.45	7.284	3.613
PF01936.21	58.08	18.584	30.219	12.639	24.944	47.604	80.407	31.583	28.417	38.216	16.95	8.335	27.775	8.158	8.901	26.963	33.805	13.483
PF10935.11	0	0.134	0.207	0	0.217	0.385	0	0.89	0.206	0	0	0	0	0	0	0	0.165	0
PF19086.3	0	0	0	0.06	0.476	0.317	0	0.506	0.758	0	0	0	0	0	0	0	0.192	0
PF20251.1	47.103	46.26	64.546	64.755	34.117	150.488	59.571	47.029	42.219	29.493	14.625	9.51	104.534	19.062	10.905	28.447	25.803	12.983
PF04259.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06207.14	8.027	10.088	10.25	3.845	3.448	5.551	20.461	16.889	8.786	1.43	3.971	3.463	5.629	1.211	1.101	7.008	6.297	2.362
PF01931.21	0	0	1.462	0	0.958	1.106	0	1.885	0.519	0	0	0	0	0.153	0	0	0.638	0
PF17934.4	0	0	0	0	0	2.224	0	0	0	0	0	0	0	0	0	0	0.372	0
PF11178.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05145.15	0	4.43	3.584	1.781	3.314	7.88	4.024	23.691	14.567	0	0.546	0	0.826	0.604	0.31	1.1	4.535	1.236
PF02812.21	1049.024	181.998	333.526	427.334	175.266	249.66	889.55	220.036	201.923	1481.227	358.49	337.573	982.096	344.215	311.345	957.405	369.043	319.844
PF00208.24	1049.577	183.95	335.467	428.371	174.466	249.641	889.69	219.991	199.852	1482.135	359.121	337.534	980.578	344.959	311.334	954.098	368.362	321.008
PF01446.20	0	0.088	0	1.44	0	0.725	0	0	0	0	0	0	0	0	0	0	0	0
PF10070.12	0	0.068	0.15	0.515	0.295	0.402	0	0.099	0.328	0	0	0	0	0	0.122	0	0	0
PF01051.24	9.576	8.954	17.527	10.007	11.531	7.998	12.561	22.144	22.695	19.481	2.61	1.169	6.745	16.79	4.582	3.149	29.817	1.132
PF03596.16	0	0.632	0.431	6.434	0	0	5.627	0.471	0	0	0	0.199	0.734	0	0.55	0.441	0.777	0.213
PF02040.18	0	0	0.494	1.685	1.47	0.5	0	0.417	0.427	0	0.044	0	0	0	0	0	0.576	0
PF08673.13	0	0.635	0	0.545	0	0	0	0.254	0.538	0	0	0.173	0	0	0	0	0.165	0
PF02386.19	111.205	65.426	81.663	32.444	45.215	117.732	244.923	73.922	80.625	186.263	62.38	47.18	92.442	20.53	27.693	98.457	107.71	27.42
PF12733.10	7.348	8.808	12.186	30.983	10.417	16.835	12.708	7.882	5.056	3.292	1.729	2.588	7.5	2.344	1.295	1.478	3.192	1.373
PF00395.23	268.354	165.671	252.033	412.875	347.321	631.133	3247.504	470.331	363.508	147.053	85.763	33.704	211.515	415.904	392.496	268.19	240.938	68.843
PF01386.22	38.996	22.729	38.043	14.224	33.215	65.022	44.763	38.285	30.754	63.568	69.563	69.197	20.866	20.583	9.16	71.533	31.991	14.649
PF14693.9	38.996	22.729	37.087	14.224	33.215	65.022	44.763	35.974	30.754	63.568	69.563	69.197	20.866	20.583	9.16	71.533	31.232	14.649
PF03746.19	2.139	1.44	2.707	5.182	2.514	8.057	8.721	3.186	2.678	3.735	3.355	1.096	4.606	2.001	2.484	22.369	4.257	2.066
PF04216.15	0	0	0.63	0	0.864	1.461	0	0.886	0	0	0	0	0	0	0	0	0	0
PF13690.9	151.069	8.507	33.735	28.465	9.98	7.728	243.876	11.994	7.722	179.441	22.638	26.445	44.778	11.584	15.484	26.448	30.852	22.789
PF03698.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09136.13	0	0.397	0.344	0.345	0.475	1.872	0	0.484	1.086	0	0	0	0	0	0.295	0	0.562	0.225
PF03481.16	31.959	28.458	22.771	10.314	13.595	46.525	27.534	28.887	25.169	31.527	19.104	16.137	27.535	5.68	12.278	30.965	25.587	15.035
PF14058.9	2.703	26.51	56.554	89.012	136.108	427.563	62.305	103.313	74.583	4.901	15.354	1.116	1.397	6.509	2.978	8.776	68.389	3.241
PF14284.9	2.68	27.899	52.693	84.889	131.242	383.961	34.522	108.864	98.608	3.704	13.588	4.616	2.769	8.25	3.795	1.958	57.032	4.821
PF12989.10	0	3.745	9.684	8.039	18.925	75.604	13.357	16.229	8.465	0	2.523	0	0	0.361	0	0	13.392	0.296
PF12988.10	0	22.668	46.278	24.872	70.764	180.587	1.129	49.874	35.124	0	5.875	0	0.511	5.775	0.833	2.58	36.556	2.537
PF10626.12	0	7.049	21.478	13.116	32.751	86.498	2.134	23.513	19.96	0	10.718	1.453	0	5.635	0.578	0	23.06	1.387
PF13595.9	1.255	15.72	38.181	51.472	83.847	279.387	6.22	66.527	44.295	0.722	15.354	4.232	1.941	5.79	1.181	0.576	41.079	1.742
PF12508.11	0.446	13.346	28.912	47.17	81.815	226.287	12.192	62.738	41.174	0.466	17.989	2.304	0.318	4.473	0.91	0.958	36.667	2.215
PF20326.1	0	0	0	0	0.437	0	0	0	0	0	0	0	0	0	0	0	0	0.222
PF13150.9	0	7.979	10.323	12.406	28.834	54.326	0	22.447	8.087	0	7.209	0.796	0	0.735	0.251	0	16.251	2.598
PF07863.14	0	7.914	19.924	18.071	39.558	107.164	6.264	22.485	15.596	0	8.338	0.878	0.432	2.763	0.541	0.576	18.793	1.769
PF13605.9	0	7.209	19.104	11.835	29.111	93.107	0.949	9.409	8.921	2.031	10.948	1.028	1.023	2.633	0.899	0	24.577	0.926
PF12992.10	0	0	0	0	0	0	0	0	0	0	5.32	0	0	0	0	0	4.828	0
PF12991.10	0.442	10.667	18.903	12.731	38.63	100.005	0.245	11.207	9.021	4.163	8.307	0.606	1.43	3.042	0.927	0	21.914	1.746
PF13571.9	3.445	4.362	18.451	15.38	22.91	98.514	0	7.634	8.511	0	5.54	0	0	3.778	1.033	0	12.655	3.096
PF13572.9	0	9.85	27.401	22.627	40.62	126.997	0	28.792	16.944	1.766	11.44	1.682	0	2.414	0.504	0	21.936	1.725
PF11888.11	1.17	39.741	61.423	68.43	125.962	370.584	6.702	23.985	25.126	8.088	24.017	3.709	0	3.174	2.615	0	44.589	3.886
PF19514.2	39.113	206.539	270.169	340.095	421.415	1141.726	190.498	307.63	325.55	50.771	69.321	7.74	51.286	147.729	62.482	106.514	172.136	24.207
PF14293.9	0	7.186	14.461	33.046	37.997	141.838	1.962	40.943	31.398	3.394	9.235	3.177	0	1.969	0.64	0.146	22.052	0.842
PF09357.13	0	7.006	12.577	3.96	13.35	23.414	0	10.619	12.808	0	3.739	0	0	0	0.097	0	18.674	0.561
PF08989.13	0	2.672	8.513	4.599	12.057	59.885	0.722	9.351	7.159	0.696	8.115	1.793	0	2.913	0.544	0	12.512	1.036
PF13342.9	8.012	11.693	25.415	6.188	13.843	20.857	21.613	33.084	34.185	7	7.172	5.412	9.686	27.717	16.089	0.79	14.902	0.282
PF13351.9	0.374	12.719	22.941	41.546	62.721	196.783	10.046	54.974	32.572	2.75	15.723	2.663	0.639	3.442	1.081	2.261	32.115	1.556
PF13101.9	0.748	13.81	25.919	42.525	68.135	210.285	11.288	58.191	35.533	3.953	21.92	3.841	0.639	5.138	1.469	2.261	41.977	2.004
PF12728.10	124.826	258.245	367.169	292.818	490.427	1478.596	145.976	322.112	361.61	81.694	110.852	19.287	77.248	107.684	43.853	100.07	339.505	42.227
PF17293.5	5.076	101.224	199.923	138.358	317.242	758.968	19.696	210.36	176.311	6.514	41.348	8.741	0.47	11.314	2.748	3.499	202.827	3.997
PF13102.9	55.705	239.866	453.161	323.228	633.509	1581.332	271.87	509.1	402.387	71.661	117.208	37.17	110.596	83.25	55.544	146.32	455.331	43.846
PF17170.7	5.4	7.734	12.591	4.102	23.44	63.904	1.139	12.129	15.572	2.665	1.631	0.278	0.624	5.341	0.694	4.674	0.183	3.327
PF13715.9	128.082	154.01	414.531	211.221	425.733	1162.072	237.444	293.273	275.48	776.172	453.917	706.786	133.735	186.445	76.821	165.968	285.45	114.457
PF08889.14	2.318	7.078	9.251	8.808	16.398	48.944	15.299	8.488	4.49	6.552	8.403	7.986	0.624	2.428	0.777	0.819	8.282	0.994
PF06180.14	0.686	27.913	25.784	9.838	36.866	37.761	9.217	72.399	57.349	0	6.369	0.922	3.507	22.715	9.256	4.812	8.973	2.59
PF19762.2	0	0	0	0	0	0	0	0.408	0	12.613	6.091	9.93	0	0	0.122	0	9.615	0
PF13944.9	0	3.171	7.093	0.572	11.464	24.965	0	6.16	3.975	0	0.728	0.124	0.919	2.519	0.688	0	0.454	0.413
PF16410.8	0	0	0	0	0.156	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13201.9	8.126	12.13	30.145	7.548	35.162	82.676	7.535	18.865	17.508	27.802	24.767	27.635	6.375	12.711	4.585	9.366	18.875	15.025
PF16344.8	1.772	9.145	23.439	7.583	32.832	105.98	8.505	16.413	21.085	2.762	4.377	6.092	16.785	15.386	15.701	6.865	6.498	5.678
PF07555.16	31.077	4.339	12.907	12.959	12.542	25.94	122.131	22.253	30.733	20.993	10.804	38.203	53.141	7.163	11.102	25.88	13.428	18.566
PF18344.4	0	0	0	0	0.115	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14322.9	108.501	86.199	263.805	114.853	220.852	565.296	225.645	152.435	159.952	808.334	433.785	870.127	123.23	138.053	62.157	126.53	177.384	79.285
PF07980.14	111.973	100.472	301.826	134.758	264.634	696.062	248.888	178.716	188.961	824.976	438.871	878.37	129.602	154.973	66.645	144.654	177.629	88.846
PF07548.14	0	0.102	1.167	0	0.061	0	0	0.082	0	0	0	0.026	0	0	0.042	0	0.235	0
PF06510.14	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03065.18	9.669	13.304	29.884	9.167	26.92	45.735	27.931	27.091	26.605	59.052	27.46	55.15	8.689	11.105	4.283	33.905	40.441	10.773
PF09985.12	0	0	0.175	0	0.55	0.231	0	0.124	0	0	0	0	0	0	0	0	0.129	0
PF04423.17	0	0.07	0.32	0.022	0.202	0	0	0.296	0	0	0.024	0	0.086	0	0	0	0.151	0
PF01927.19	0	0.228	0	0	0.52	1.376	0	0.338	0	0	0	0	0	0	0	0	0.282	0
PF08489.14	0	0.261	0	0	0.094	1.701	0	0.863	0.21	0	0	0	0	0	0	0	0.498	0
PF03480.16	269.335	29.883	71.789	62.295	38.942	51.93	273.955	47.439	37.694	173.244	16.89	23.083	45.559	47.817	32.218	65.736	12.232	18.228
PF13607.9	0	0.422	0.823	0.254	1.746	1.016	0	1.694	4.313	0	0.162	0.113	0	0.075	0.316	0	1.417	0
PF13549.9	0	0.22	1.631	0.178	1.011	2.881	0	1.398	3.385	0	0.162	0.113	0	0.075	0.316	0	0.688	0
PF17892.4	0	0.171	0.352	0.006	0.86	0.626	0.08	0.386	1.323	0	0	0	0	0.085	0.04	0.414	0.151	0.019
PF17803.4	0	0.463	0.387	0.13	0.695	0.67	0.08	0.426	1.215	0.09	0.004	0	0.009	0.008	0.193	0.236	1.53	0
PF06226.16	0	0.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314	0
PF14907.9	32.913	4.381	18.067	24.421	4.377	8.347	44.555	10.785	6.292	35.438	12.807	11.173	69.085	6.176	10.026	99.986	27.067	21.384
PF02374.18	0	0.472	0.48	0.25	0.963	2.858	0	0.895	0.717	0	0.209	0	0	0	0	0	1.25	0.409
PF18815.4	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07669.14	38.47	29.121	27.057	45.564	68.543	156.845	57.215	44.476	41.042	45.42	17.238	9.612	16.066	28.786	10.05	29.574	34.472	7.487
PF20442.1	7.202	7.297	4.744	3.46	4.929	12.289	44.444	14.122	5.362	22.429	1.751	0.725	4.724	2.711	1.98	7.959	5.254	1.63
PF13337.9	9.902	9.831	4.879	4.767	8.705	13.832	40.934	14.551	5.435	18.219	1.197	0.918	5.669	3.327	2.236	8.117	5.604	1.884
PF13483.9	8.862	28.391	24.535	21.748	34.721	35.503	61.595	76.509	62.429	14.894	18.856	16.555	20.248	23.381	12.625	14.034	32.327	9.47
PF03938.17	35.111	16.746	45.007	13.783	39.765	68.474	9.983	28.907	42.586	275.442	176.872	202.518	25.496	41.293	19.718	80.866	74.007	25.284
PF03116.18	138.103	54.334	89.041	31.16	45.085	123.298	321.61	62.107	58.753	244.759	73.119	81.952	74.527	49.358	37.232	149.214	82.936	38.237
PF02631.19	36.491	37.477	31.817	20.914	31.229	99.783	72.265	34.701	25.505	43.954	28.054	40.788	51.912	14.955	15.97	26.615	40.834	18.953
PF19630.2	0	0	0.927	0	0.4	0	0	0.358	0	0	0	0	0	0	0	0	0	0
PF13181.9	63.336	167.917	133.178	50.318	123.556	410.694	216.002	163.208	133.207	291.634	200.867	236.362	67.438	33.612	37.285	86.77	194.328	78.377
PF17159.7	0	0.067	0.225	0.022	0.502	0.783	0	0.387	0.135	0	0.015	0	0	0	0	0	0.085	0
PF02239.19	0	0.099	0.697	0	0	0	0	0.77	0.32	0	0	0	0	0	0.134	0	0.36	0
PF01642.25	48.285	44.792	100.409	47.791	65.566	113.098	77.167	74.292	54.755	191.016	102.523	189.097	27.754	45.16	21.108	77.706	65.375	22.939
PF08495.13	54.339	39.244	42.349	40.043	11.58	65.071	130.304	45.32	28.4	58.657	29.381	20.785	32.893	14.149	17.631	35.828	42.482	22.383
PF10442.12	19.717	17.683	13.586	28.279	6.841	38.591	73.168	28.025	16.729	10.639	9.363	5.393	10.275	7.777	6.907	12.863	17.928	5.606
PF20080.2	0	0	1.066	0.255	2.426	2.304	0	0	0	0	0	0	0	0	0	0	0.924	0
PF13779.9	0	0.223	0.179	0	0.518	0.534	0	0.66	0.378	0	0.017	0	0	0	0.063	0	0.362	0.06
PF05015.16	12.7	8.038	14.349	16.847	33.999	69.331	2.042	2.728	0	0	0.39	0	9.962	0.29	0	5.905	8.801	0.442
PF04989.15	0	0	0.375	0	0.326	0.838	0	0.352	0.37	0	0	0	0	0	0	0	0	0
PF13487.9	117.88	91.064	68.579	18.901	26.417	90.804	185.954	63.493	60.939	121.728	50.704	43.399	62.07	23.692	30.211	61.609	66.392	37.032
PF17284.5	7.047	3.739	10.916	2.831	2.859	15.169	1.419	7.307	5.066	6.307	4.334	2.845	4.101	3.186	2.904	2.051	19.493	1.458
PF01564.20	17.974	29.161	35.348	8.631	7.547	77.931	25.879	36.495	27.703	20.446	15.194	9.179	10.794	4.309	7.509	11.615	40.486	9.309
PF17923.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03972.17	0	1.448	8.914	0.495	0.824	0.698	1.747	4.464	2.334	0	0	0	0	0.059	0.125	0	0.923	0.191
PF17944.4	3.605	3.714	10.254	4.314	11.047	23.714	3.174	9.72	10.292	9.963	14.85	20.542	1.961	3.333	1.899	3.386	10.936	2.795
PF05437.15	15.148	10.672	7.129	6.089	7.294	26.789	29.627	17.746	16.355	30.762	2.742	4.898	12.313	0.766	3.325	9.973	8.567	5.409
PF12127.11	12.039	13.96	25.038	8.886	29.874	33.382	3.583	22.394	23.3	0	0.812	1.037	4.662	1.373	0.588	12.678	43.453	0.399
PF02028.20	5.248	2.489	4.529	4.991	5.855	10.569	4.401	5.494	8.368	11.58	1.396	0.479	4.514	0.148	0.482	14.531	4.915	1.147
PF13463.9	24.274	11.004	20.12	6.58	7.44	20.82	10.704	30.497	17.437	18.474	5.701	9.948	11.962	4.082	3.554	11.869	8.712	2.733
PF13384.9	34.037	28.19	24.507	38.769	31.13	120.634	44.685	20.871	24.712	53.577	12.213	5.75	65.571	16.217	10.436	70.424	23.118	6.687
PF03253.17	0	4.275	5.967	1.79	10.188	30.747	1.932	7.43	4.642	9.237	10.133	6.357	0.484	2.496	0.682	0	12.222	0.545
PF06106.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04606.15	0	0	0	0	0	0	0	0.157	0	0	0	0	0	0	0	0	0	0
PF19504.2	0	0	0	0.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14281.9	0	1.234	0.242	0.114	0.627	2.585	0	0.257	0	1.983	0	0	1.129	0.322	0.516	0.293	0.68	0
PF07799.15	25.415	4.746	6.526	3.092	2.529	14.895	3.446	5.958	2.885	4.778	2.185	0.156	41.375	4.205	3.576	0.932	0.508	1.724
PF12008.11	32.268	47.555	80.666	29.668	104.569	172.553	36.198	75.756	57.867	12.627	2.569	1.097	12.315	8.917	4.787	5.819	77.116	1.609
PF01371.22	80.509	23.513	19.873	18.617	9.584	30.925	285.529	17.914	13.046	325.476	18.263	14.727	53.147	13.604	15.702	161.775	41.424	19.151
PF06039.18	0	0.34	0.183	1.013	0	0	0.368	0.498	0	1.057	0.078	0	1.472	0.161	0.058	0.392	0.279	0.088
PF11667.11	100.056	52.431	33.904	19.229	58.805	101.483	108.488	26.766	36.007	35.43	8.785	8.982	28.967	38.129	8.7	41.266	55.351	5.571
PF01293.23	2122.411	285.831	400.086	636.185	184.711	398.162	3572.447	254.513	270.929	2982.437	750.493	533.059	1214.451	587.527	523.242	1926.7	304.409	555.109
PF09330.14	0	0.098	0	0	0	0	0	0.151	0.159	0	0	0.071	0	0	0.093	0	0	0
PF10673.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10372.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04865.17	34.943	30.311	68.212	16.149	48.561	80.514	21.308	71.146	48.648	13.1	34.828	62.347	15.663	36.679	32.034	22.433	115.662	26.254
PF08827.14	0.837	0	0	0	0.839	0	21.328	0	0	4.822	0	0	0.67	0	0	14.301	0	0
PF07613.14	7.342	19.358	7.608	7.29	8.128	60.77	15.048	21.94	10.67	18.52	7.638	4.238	2.476	4.362	5.578	13.428	11.88	4.062
PF12646.10	26.943	7.59	14.812	5.682	3.754	6.367	15.338	8.298	8.986	2.589	1.535	0.534	34.101	9.432	1.93	2.887	4.128	1.503
PF13240.9	106.365	44.35	67.123	39.825	31.933	66.806	279.712	43.235	36.192	165.545	60.475	41.242	196.51	10.909	35.315	124.265	73.436	62.276
PF13375.9	272.187	67.461	91.395	77.803	32.081	80.234	144.706	67.708	63.5	183.621	94.301	60.445	227.149	56.743	50.414	177.693	76.678	65.208
PF05922.19	2.614	0.441	0.123	0.188	0.493	0.255	7.659	0.719	0.493	0.937	0.024	0	0.746	0.212	0.038	1.178	0.276	0.035
PF06280.15	2.614	0.107	0.114	0.188	0.112	0.407	7.659	0.146	0	0.937	0.024	0	0.746	0.186	0	1.178	0.065	0.035
PF17099.8	0	0.619	0	0	0.946	0	0	2.29	1.456	0	0	0	0	0.144	0	0	0.419	0
PF10143.12	20.737	10.064	16.223	10.766	14.542	25.019	36.424	18.307	14.946	18.888	21.216	23.96	18.011	3.164	5.082	24.659	17.014	11.312
PF09479.13	413.168	466.579	620.614	251.08	282.312	547.261	555.284	557.843	578.958	457.788	215.073	152.015	774.13	197.26	181.012	324.394	320.762	199.851
PF08428.13	0.516	0	1.718	53.399	0.088	0.288	19.695	2.222	0.013	0.419	0.009	0	16.97	0	0.516	0.199	1.609	0
PF18998.3	331.458	175.597	162.321	82.347	98.667	239.978	395.11	226.615	189.577	374.053	104.004	91.658	179.653	98.559	95.072	144.143	135.428	101.099
PF16593.8	0.136	0.079	0.271	0.391	0	0	0.981	0.954	1.004	0.942	0.634	0.177	4.037	0.798	0.123	0.796	0.539	0.245
PF16592.8	0.343	0.042	0.271	0.494	0.064	0	1.134	0.954	0.944	0.942	0.634	0.177	4.037	0.798	0.123	0.796	0.539	0.278
PF16595.8	0.343	0.042	0.271	0.494	0.064	0	1.134	0.954	0.944	0.942	0.634	0.177	4.037	0.798	0.123	0.796	0.539	0.278
PF02388.19	6.756	1.563	4.621	4.924	6.899	5.955	3.882	6.072	2.721	0.306	1.987	0.284	7.854	2.2	1.832	0	1.85	0.358
PF13637.9	17.796	1.751	12.001	1.132	2.329	3.801	0.148	1.339	2.41	22.55	14.923	8.49	18.826	0.664	7.176	11.694	29.113	9.968
PF13362.9	0	0.42	0.382	0.061	0.246	0.108	0	0.588	0.391	0	0.028	0	0	0	0	0	0	0
PF06834.14	0	0	0	0.968	0.495	6.527	0	0	0.586	0	0	0	0	0	0	0	0	0
PF14026.9	0	0	1.943	0	1.021	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09349.13	0	0.119	0.547	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264
PF11181.11	0	0.8	0.936	1.029	1.332	2.242	0	1.133	0	0	0	0	1.059	0.192	0.268	0	1.056	0
PF12055.11	0	0.118	0.112	0	0.577	0.694	0	0.144	0	0	0	0	0	0	0	0	0.089	0
PF11104.11	43.911	33.228	21.276	10.125	4.86	26.395	31.319	17.629	19.534	46.659	25.68	18.751	33.123	16.46	16.468	39.851	24.382	29.061
PF07642.14	0	0	0	0	0	0	0	0.374	0.433	0	0	0	0	0.231	0	0	0.454	0
PF07584.14	16.695	15.368	29.505	9.106	27.634	68.419	18.102	42.788	33.866	24.95	20.489	28.974	8.19	8.381	4.946	17.528	41.806	7.603
PF15902.8	0	0.331	0.416	0.105	2.078	1.006	0	0.078	0.999	0	0.018	0	0	0.077	0.322	0	0.425	0.082
PF04338.15	0	0.176	0	0.175	0.311	0	0	0.864	0.301	0	0	0	0	0	0.22	0	0.736	0
PF19671.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13746.9	0	0.666	0.742	0.143	0.344	1.359	0	0.36	0.574	0	0	0	0	0.054	0.114	0	0.542	0
PF11614.11	0	0.468	0.742	0.143	0.344	1.359	0	0.36	0.574	0	0	0	0	0.054	0.114	0	0.309	0
PF13194.9	0	0.53	0.318	0	0.197	0	0	0.198	0.208	0	0	0	0	0	0	0	0	0
PF00924.21	57.323	43.019	64.765	29.21	52.204	168.422	95.721	66.011	51.74	67.309	47.046	35.884	79.676	15.803	14.87	53.987	78.333	27.388
PF19278.2	1.327	1.599	2.473	1.289	2.376	6.224	3.232	2.48	1.464	0.153	0.252	0.172	0.212	0.415	0.322	0	0.775	0.6
PF02538.17	1.571	1.611	2.926	1.703	1.918	3.892	1.74	2.545	2.062	1.269	0.566	0	0.754	0.485	0.29	0	1.367	0.712
PF13450.9	48.258	70.464	41.322	22.372	16.722	102.487	64.881	73.132	55.876	86.679	51.299	26.125	45.654	9.347	19.976	56.467	46.627	35.059
PF00499.23	6.743	3.353	8.193	2.068	5.106	19.91	15.331	7.843	10.142	144.552	32.566	62.77	3.321	6.069	2.137	12.178	13.163	3.696
PF14720.9	0	1.01	0.775	0.32	1.609	2.321	1.468	7.472	3.293	0	0.463	0.68	0.343	0	0	0.479	0.359	0.205
PF18147.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12513.11	8.988	1.507	7.099	3.266	2.753	10.872	3.877	2.816	4.783	7.333	6.789	2.837	7.351	1.504	3.957	4.661	19.591	3.238
PF18863.4	0	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0	0	0.784	0
PF13469.9	0	0.705	1.233	0.063	1.648	6.466	0	0.623	2.196	0	0	0	0	0.14	0.355	0	1.554	0.393
PF03060.18	61.57	70.885	77.506	37.853	35.986	98.875	56.889	77.749	59.425	77.958	132.081	112.808	75.388	22.367	47.055	90.92	87.795	88.299
PF00677.20	4.334	20.36	47.014	17.272	44.058	92.346	7.844	33.776	33.286	26.712	21.304	30.636	12.734	7.478	4.56	0	35.608	6.096
PF08937.14	8.038	1.937	1.279	2.086	1.388	1.511	2.947	0.6	0.801	7.32	0	0	2.029	0	0	2.274	0.254	1.96
PF10592.12	32.151	23.477	27.636	22.13	7.52	67.406	16.785	12.05	10.905	32.534	8.11	3.09	6.687	2.723	4.67	19.032	24.396	5.942
PF02178.22	0	0.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04205.17	139.973	106.17	123.523	76.566	121.313	317.738	157.302	108.226	109.004	136.04	108.777	72.011	147.675	106.117	60.095	180.056	122.025	59.18
PF12799.10	45.859	3.385	4.725	20.428	10.101	58.453	8.04	0.764	3.543	4.794	1.91	0.164	69.792	4.207	5.768	3.096	1.206	0.337
PF13516.9	43.651	4.391	5.132	0.959	3.871	6.719	6.725	0.315	0.981	4.152	0.793	0.164	68.95	3.775	5.477	0	1.825	0.273
PF08477.16	0	0.226	0.191	0.069	0.089	0.225	0	0	0.095	0.221	0	0.062	0	0	0.18	0.205	0.184	0.069
PF17162.7	2.087	3.935	6.794	3.095	9.307	27.114	2.773	5.02	4.544	0.24	0.618	0	0.835	4.151	1.438	3.34	0	2.876
PF17148.7	2.309	8.09	15.035	5.586	19.985	65.984	3.265	11.962	10.375	0.24	1.581	0.12	2.879	7.237	2.215	3.577	0.284	4.473
PF16313.8	2.309	8.09	15.035	5.586	20.055	65.984	3.265	11.962	10.375	0.24	1.634	0.12	2.879	7.237	2.215	3.577	0.423	4.501
PF11339.11	0	0	0	0	0	0.292	0	0.1	0.152	0	0	0	0	0	0	0	0	0
PF09917.12	0	0.761	0.321	0	0	0	0	0.297	0	0	0	0	0	0	0	0	0	0.284
PF09084.14	60.199	21.899	32.491	16.305	19.757	69.428	43.039	41.026	34.312	62.376	13.005	8.722	33.511	15.107	10.54	52.704	55.137	25.021
PF14331.9	0	0.045	0.295	0.02	0.283	0.169	0	0.439	0.306	0	0.017	0	0	0	0	0	0.234	0.017
