CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF06736.14	1	1	20	6	0.0015604955733407
PF01183.23	1	1	24	18	0.0499060102045866
PF00383.26	1	0.207574955908289	20	0	0.0360088130923329
PF01643.20	1	0.207574955908289	24	20	0.0546212702952736
PF13344.9	1	0.455602586713698	20	0	0.000201635847687742
PF13242.9	1	0.647739564961787	20	0	0.00949655131157475
PF00478.28	1	1	20	4	0.0703724362680241
PF00860.23	1	0.13380658436214	24	4	0.0582969272024775
PF13419.9	1	1	20	16	2.13818060858203
PF00588.22	0.493769726610546	0.0285920047031158	24	6	0.0922328731392461
PF00186.22	1	0.207574955908289	24	18	0.08341661616758
PF06689.16	1	0.898239271017049	20	0	0.0930546421877977
PF07724.17	1	1	20	10	0.142562077869659
PF10431.12	1	0.455602586713698	24	8	0.103488265516658
PF02152.21	1	1	20	6	0.0155126148383515
PF01288.23	0.411037068814847	0.0156143445032334	24	10	0.0134822809847143
PF01227.25	1	1	24	12	0.0169624258949785
PF01712.22	1	0.455602586713698	24	8	0.00388287058182773
PF03447.19	1	0.455602586713698	24	6	0.0399507675093808
PF00742.22	1	0.207574955908289	24	6	0.0382793277810748
PF00288.29	1	1	24	12	0.0833583979698369
PF08544.16	1	1	24	18	0.0724913047061367
PF02873.19	1	1	24	22	0.0639792808219372
PF13416.9	1	1	20	16	2.52538047786524
PF01553.24	1	1	24	6	0.0112504985069568
PF01047.25	1	1	24	6	0.0120932308329579
PF05958.14	1	1	20	12	0.0145289006571777
PF01594.19	1	1	20	6	0.034117888326022
PF13424.9	1	0.13380658436214	20	0	0.0126016867160275
PF02525.20	1	1	20	4	0.0489060937363729
PF02776.21	1	1	20	4	0.0525740255042653
PF00205.25	1	0.455602586713698	24	4	0.0473672766355967
PF02775.24	0.808668058141859	0.0832745443856555	24	0	1.32658417302043
PF08218.14	1	0.207574955908289	20	10	0.000429637059229111
PF07517.17	1	1	20	4	0.0503280900052498
PF01043.23	1	1	20	4	0.0555383422074529
PF07516.16	1	1	20	4	0.0512513839163497
PF02810.18	1	0.898239271017049	24	4	0.093000206412768
PF04223.15	0.257671957671958	0.00388888888888889	24	2	0.00564025402867597
PF03802.17	1	1	20	6	0.00148530834263535
PF00589.25	1	0.13380658436214	24	0	2.18907079242505
PF00793.23	1	1	20	4	0.0223657605612168
PF07523.15	0.224842641583382	0.00173133450911229	24	8	0.0206154393628888
PF00381.22	0.808668058141859	0.0832745443856555	24	20	2.9892454123852
PF08206.14	1	1	24	12	0.0208835279015077
PF17876.4	1	0.647739564961787	24	14	0.0287642111225576
PF00773.22	1	0.647739564961787	24	14	0.0263926675121284
PF01634.21	1	1	20	12	0.0236260527027209
PF00815.23	1	1	20	6	0.0146305942693139
PF00475.21	1	0.207574955908289	20	10	0.0215162483354764
PF01636.26	1	0.312045855379189	24	22	0.201198529590199
PF05524.16	1	1	24	22	0.305962660477088
PF00391.26	1	0.207574955908289	20	2	0.542835779059309
PF02896.21	1	0.207574955908289	20	2	0.634950226717599
PF01502.21	1	1	24	18	0.0150587804026877
PF01503.20	1	1	20	8	0.0197092342872677
PF02811.22	1	0.207574955908289	24	0	0.105017265982848
PF17773.4	1	1	20	6	0.000881391018275766
PF00581.23	0.493769726610546	0.0285920047031158	24	2	0.0585722462312812
PF12368.11	1	1	20	6	0.000927067079024509
PF00682.22	1	1	24	0	0.243336786062127
PF00180.23	1	1	24	18	0.105926076440967
PF00330.23	1	0.898239271017049	24	2	0.0481873406626704
PF00694.22	1	0.312045855379189	24	4	0.0708993235528727
PF01195.22	1	0.207574955908289	20	8	0.0184412091935808
PF00920.24	0.411037068814847	0.0156143445032334	24	2	0.200745296881369
PF01842.28	0.224842641583382	0.00173133450911229	24	6	0.131978427174151
PF10369.12	1	0.647739564961787	20	4	0.0716369267855102
PF07991.15	1	1	24	22	0.0927735997127189
PF01450.22	1	1	24	22	0.106253311881374
PF00291.28	0.411037068814847	0.0156143445032334	24	4	0.154118469984164
PF00585.21	1	1	0	0	0
PF02575.19	1	0.455602586713698	24	22	0.0553759692459614
PF13495.9	0.195503485344755	0.000702527924750147	24	2	0.0853109821942657
PF02129.21	0.624455219899379	0.0498794826572604	24	6	0.0424095535021166
PF08530.13	0.493769726610546	0.0285920047031158	24	6	0.0364523005472959
PF05222.18	1	1	24	12	0.0693840120962906
PF01262.24	1	1	24	12	0.0682110795603078
PF03780.16	1	0.898239271017049	20	0	0.0168308980068815
PF10031.12	1	1	20	4	0.0138383508736009
PF04226.16	0.317366540758354	0.00804820693709583	24	6	0.119352840755554
