cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
34295	500.2791234630147	6.8701925	-1		
29648	500.30466604237904	4.588616	24	29648.0	"""Candidate Dihydroxylated bile acid (delta mass 107.0034; buddy atomic difference: 2C, 5H, 1N, 2O, 1S; spectral library match to CCMSLIB00003138870, Spectral Match to Tauroursodeoxycholic acid from NIST14)"""
30107	500.30508703943343	4.793867	-1		
34160	500.3052045350181	6.805781	24	34160.0	"""Candidate Dihydroxylated bile acid (delta mass 107.0047; buddy atomic difference: 2C, 5H, 1N, 2O, 1S; spectral library match to CCMSLIB00006114525, Taurodeoxycholic acid - 40.0 eV)"""
37166	500.3348084393402	8.313639	-1		
36410	500.3371941476613	7.9921722	24		
18052	500.3454078140109	2.2079813	-1		
41736	500.3588536688419	8.861777	-1		
43794	500.3590558327842	9.024745	-1		
41265	500.3708375281443	8.826347	-1		
45873	500.3949369604893	9.099516	-1		
16907	501.2348987446805	2.0857809	-1		
10672	501.2457893831717	1.647582	-1		
10113	501.25974344425936	1.62463	-1		
20544	501.2689202350098	2.4233925	-1		
42494	501.30349362715145	8.936333	-1		
43817	501.3185813219334	9.027902	-1		
38996	501.3359410991817	8.641391	24	38996.0	"""Candidate Monohydroxylated bile acid (delta mass 124.0313; sirius atomic difference: 2C, 8H, 2N, 2O, 1S; buddy atomic difference: 6C, 6N, -2O)"""
45467	501.3554864128877	9.173299	-1		
43396	501.3562555730399	8.998891	-1		
21688	501.3665746156343	2.553084	-1		
28450	501.3672741048756	4.029985	-1		
40254	501.3676313299057	8.716202	24	40254.0	Putrescine-CA
38132	501.4050369538904	8.535813	-1		
28428	501.4053653800759	4.026418	-1		
2447	502.1765968788409	0.48056588	-1		
10586	502.2510765378055	1.7007765	-1		
15030	502.2908218451346	1.9569494	-1		
21091	502.2928639434175	2.4776669	-1		
30762	502.3127254066222	5.144014	-1		
34354	502.3131239103688	6.90574	-1		
34656	502.3132636630703	7.076327	427	34656.0	Ser-CDCA
33074	502.31338187402025	6.1777377	-1	33074.0	Ala-CA
35366	502.3135490905661	7.5006785	427	35366.0	Ser-DCA
9683	502.3234029109415	1.5913999	-1		
8023	502.3242386268778	1.497545	-1		
30771	502.338787996111	5.1235647	-1		
28478	502.3533566184614	4.0381675	-1		
37024	502.35366808004215	8.298275	-1		
32837	502.3554908256463	6.01299	-1		
28532	502.36446062338354	4.071514	-1	28532.0	Cholyl_Histamine
39136	502.37394436259854	8.677303	-1		
42987	502.3739947423286	8.922582	-1		
40710	502.3742541809152	8.814762	-1		
16886	503.2509483221993	2.087804	-1		
9482	503.2614352711541	1.5770835	-1		
2571	503.2834749088649	0.5911604	-1		
23409	503.28717687298	2.8081186	-1		
20141	503.2876091656679	2.3709736	-1		
7039	503.2987746205166	1.3659331	-1		
19418	503.3082543745917	2.2928863	-1		
3148	503.3195918879219	0.6668228	-1		
21281	503.3235732173474	2.4631696	-1		
44309	503.33519534990745	9.011917	-1		
38251	503.3362192510753	8.550825	-1		
34134	503.34753171231125	6.762975	124	34134.0	Gln-CDCA
30291	503.3481217143137	4.857895	124	30291.0	Gln-CDCA
34732	503.3483747000855	7.087477	124	34732.0	Gln-CDCA
39275	503.3717017785471	8.660439	-1		
39601	503.38349966346607	8.689461	-1	39601.0	N-acetyl-putrescine-CA
49691	503.8071617404136	10.780151	-1		
1587	504.1924177790981	0.48045292	-1		
29348	504.26276197080085	4.4698944	38	29348.0	"""Candidate Tetrahydroxylated bile acid (delta mass 78.972; sirius atomic difference: 3C, -3H, 1N, 2O; buddy atomic difference: 1C, -3H, 5N, -2O, 1S)"""
28994	504.2627710996716	4.2948403	-1	28994.0	"""Candidate Tetrahydroxylated bile acid (delta mass 78.972; sirius atomic difference: 3C, -3H, 1N, 2O; buddy atomic difference: 1C, -3H, 5N, -2O, 1S)"""
30201	504.2628743660824	4.8174143	38	30201.0	"""Candidate Tetrahydroxylated bile acid (delta mass 78.972; sirius atomic difference: 3C, -3H, 1N, 2O; buddy atomic difference: 1C, -3H, 5N, -2O, 1S)"""
32184	504.2707066402722	5.6930847	-1		
18580	504.2821348227331	2.207238	-1		
13010	504.3037423559284	1.8181471	-1		
44650	504.3069895921996	9.084303	-1		
36872	504.3128690447516	8.222899	-1		
35451	504.3315796815635	7.50353	124	35451.0	Glu-CDCA
36138	504.33199409049377	7.870676	124	36138.0	Glu-CDCA
45804	504.3320295447649	9.218225	-1		
32706	504.33250566562526	6.025919	-1		
36970	504.36680423999655	8.341106	34	36970.0	Ile/Leu-CA
37817	504.36821818861495	8.439782	24	37817.0	"""Candidate Trihydroxylated bile acid (delta mass 95.0726; sirius atomic difference: 6C, 9H, 1N; buddy atomic difference: 6C, 9H, 1N; spectral library match to CCMSLIB00006582264, Ile/Leu-CA)"""
42301	504.36935883380295	8.896525	24		
42774	504.3906598217216	8.9533415	-1		
46369	504.405203941753	9.29971	-1		
9595	504.5992184666178	1.5848347	-1		
3857	505.1779534052905	0.74999905	-1		
3482	505.2603817408343	0.7159233	-1		
6073	505.2812861323488	1.1502141	-1		
28637	505.2938397670195	4.125498	38		
43737	505.3142350498419	8.97385	-1		
41695	505.3147022083115	8.857405	-1		
24668	505.3389719176933	3.041548	-1		
38968	505.3636738255389	8.632914	124	38968.0	Lithocholyl-glutamine
37932	505.4001738806799	8.511579	703	37932.0	Dihydroxylated bile acid - Chenodeoxycholyl-N-acetyl-putrescine
36990	505.4002301349929	8.297432	703	36990.0	Dihydroxylated bile acid - Chenodeoxycholyl-N-acetyl-putrescine
29586	505.4012434588918	4.583131	-1		
32816	505.4113171440197	6.048314	104	32816.0	Chenodeoxycholyl_Agmatine_NCE45
237	505.7492958152561	0.13637502	-1		
14622	505.76428612834695	1.9310238	-1		
31851	506.179058007194	5.5892835	-1		
21498	506.2622444818704	2.5287223	-1		
31838	506.278728877046	5.555308	38	31838.0	"""Candidate Trihydroxylated bile acid (delta mass 96.9834; sirius atomic difference: 3C, -1H, 1N, 3O; buddy atomic difference: 4C, -5H, 5N, -1O; spectral library match to CCMSLIB00010123244, Candidate sulfated cholic acid)"""
31166	506.27873585610666	5.2588873	38	31166.0	Candidate sulfated cholic acid
10110	506.2856610187442	1.618915	-1		
38997	506.29351449661806	8.656406	-1		
19546	506.2975767398569	2.3284898	-1		
15028	506.2985177663212	1.9724615	-1		
36623	506.3287117079389	8.076657	124	36623.0	Met-HDCA
40181	506.3304991593512	8.734934	124	40181.0	Met-CDCA
31126	506.3411691522282	5.265804	-1		
32392	506.34806827440144	5.8115754	-1		
34988	506.34857171247	7.2314453	24	34988.0	Cholyl_proline
36325	506.3486430561738	7.91162	24	36325.0	Pro-CA
30025	506.3493506846644	4.7447367	-1	30025.0	Cholyl_proline
42557	506.3586599505151	8.923955	-1		
38215	506.3838639629084	8.556225	24	38215.0	Ile/Leu-UDCA
44089	506.38479081612167	9.03603	-1		
41263	506.38483254974216	8.826441	24	41263.0	Ile/Leu-DCA
1475	507.1322207359102	0.47270584	-1		
4763	507.1973410589962	0.8801605	-1		
24278	507.274405496965	2.9537854	69		
35559	507.31060872841823	7.616534	-1		
43367	507.3301712934434	8.919911	-1		
40641	507.3304820009389	8.805615	-1		
34469	507.3431802894343	6.964453	24	34469.0	Deoxycholyl_asparagine
33896	507.3435132248353	6.6641183	24	33896.0	Asn-UDCA
30095	507.3442119883708	4.807612	24	30095.0	Asn-UDCA
42491	507.36772561813024	8.914255	-1		
44633	507.36794856099016	9.093391	-1		
24786	507.3685572684939	3.0708892	-1		
39426	507.37914859937433	8.675305	24	39426.0	Chenodeoxycholyl_proline
22514	507.3794664626087	2.6737893	-1		
35604	507.37969550192986	7.6341867	24		
29084	507.3802963282008	4.3046007	-1		
32529	507.3805035308621	5.876806	24	32529.0	N-acetyl-1,3-diaminopropane-CA
46267	507.4159728551063	9.277579	-1		
45201	507.4160984289516	9.127496	24		
32784	507.4176987751029	6.0324936	104		
12048	508.2757381167951	1.7518595	-1		
31128	508.2800890203622	5.2584205	-1		
8496	508.2887271372576	1.5118992	-1		
33496	508.3021149811213	6.4758825	-1		
28796	508.3285616267245	4.1956754	24		
35777	508.32865478915375	7.7045636	24	35777.0	Asp-DCA
43816	508.3451200281938	8.995384	124	43816.0	Lithocholyl-methionine
36342	508.3637960944886	7.9066544	24	36342.0	Val-CA
33640	508.3643560927848	6.6242175	24	33640.0	"""Candidate Trihydroxylated bile acid (delta mass 99.0663; sirius atomic difference: 5C, 9H, 1N, 1O; buddy atomic difference: 5C, 9H, 1N, 1O; spectral library match to CCMSLIB00006582294, Val-CA; putative explanation: valine)"""
35848	508.3644631756176	7.7197824	24	35848.0	Val-CA
43993	508.40089767162	9.072401	-1		
32785	508.4213237704964	6.0288224	104		
10831	508.8096613263477	1.6579782	-1		
18816	509.0983837005439	2.2401414	-1		
1284	509.1477230882845	0.4677177	-1		
30185	509.218308688998	4.817973	-1		
31122	509.27943575946654	5.2612276	-1		
16660	509.28463757719567	2.0520504	-1		
45819	509.2874689764641	9.214051	-1		
26582	509.2892271549436	3.434177	69		
43831	509.3455836695456	8.963811	-1		
33699	509.3583885177898	6.5875454	24		
32214	509.35871118305965	5.7273736	-1		
34527	509.3646772367516	7.001741	-1		
37259	509.3945947824728	8.380316	376		
38287	509.39492110851415	8.564045	24	38287.0	"""Candidate Dihydroxylated bile acid (delta mass 116.0955; sirius atomic difference: 5C, 12H, 2N, 1O; buddy atomic difference: 5C, 12H, 2N, 1O)"""
33417	509.3951354987681	6.4017773	376		
40073	509.3952657008173	8.742218	24	40073.0	"""Candidate Dihydroxylated bile acid (delta mass 116.0955; sirius atomic difference: 5C, 12H, 2N, 1O; buddy atomic difference: 5C, 12H, 2N, 1O)"""
36687	509.3956623785015	8.0961275	24	36687.0	"""Candidate Dihydroxylated bile acid (delta mass 116.0955; sirius atomic difference: 5C, 12H, 2N, 1O; buddy atomic difference: 5C, 12H, 2N, 1O)"""
43073	509.4431428792915	8.977	-1		
18341	510.1716857216322	2.19977	-1		
20028	510.2350087590004	2.317906	330		
32279	510.28092255720645	5.7337456	-1		
17589	510.2833038482645	2.137711	-1		
42250	510.285514877536	8.912408	-1		
39905	510.3093294191744	8.732317	-1		
44757	510.3200917011021	9.045857	-1		
27785	510.3280748261261	3.9426742	-1		
31817	510.343578593944	5.572396	24	31817.0	Thr-CA
40255	510.3439660591504	8.79139	38		
32993	510.35737055891406	6.093345	34	32993.0	Chenodeoxycholyl_Dopamine
44470	510.36474043478967	9.075758	-1		
32548	510.38803797328734	5.8613963	-1		
38961	511.176128048324	8.633304	-1		
31171	511.2334556957948	5.260949	-1		
31831	511.2337490573616	5.565479	-1		
7741	511.2502829713905	1.4800324	-1		
8739	511.2519929556294	1.523119	-1		
22930	511.2523823765281	2.7451057	-1		
21432	511.2903569303637	2.5438864	-1		
10736	511.2924955531179	1.6496562	308		
39205	511.302199689707	8.670131	40		
41911	511.30295813397765	8.869151	40		
37115	511.3033357726485	8.354171	-1		
33552	511.30391538370696	6.472014	-1		
32390	511.3040255614582	5.810426	-1		
22777	511.3282698697184	2.7044344	-1		
27839	511.33657698398	3.7644277	251		
35613	511.3733075100144	7.615701	24		
36514	511.3738675563903	8.020339	24		
34644	511.3741811334373	7.078616	-1		
32185	511.37420690792015	5.721792	251	32185.0	"""Candidate Trihydroxylated bile acid (delta mass 102.0786; sirius atomic difference: 4C, 10H, 2N, 1O; buddy atomic difference: 4C, 10H, 2N, 1O)"""
35324	511.3742773903522	7.483783	-1		
33046	511.3744543367378	6.169456	-1		
44117	511.3998326538672	9.106908	102		
15918	512.2045048573508	2.0181975	-1		
31229	512.2737345031802	5.2756696	-1		
44263	512.3345632114474	9.076334	-1		
35666	512.3350491228366	7.6440597	-1		
39466	512.3353920246927	8.673168	501	39466.0	Deoxycholyl_proline
38343	512.33685337915	8.564461	501	38343.0	Chenodeoxycholyl_proline
16762	512.3454562430512	2.156737	-1		
22310	512.3459754258788	2.628678	-1		
41348	512.3600676165368	8.941318	24		
40177	512.3952848032812	8.741293	-1		
45300	512.4163584314189	9.154788	-1		
29136	513.1403345446178	4.3531837	-1		
24174	513.1499340334215	2.9398108	-1		
19176	513.3014016808404	2.2713063	-1		
23773	513.3056943746786	2.8918056	-1		
7550	513.3083125751912	1.4415971	-1		
37575	513.3190467874296	8.448049	-1		
6132	513.3409384957731	1.1605657	-1		
8169	513.341562726015	1.5901527	-1		
30835	513.354416501217	5.125788	24	30835.0	"""Candidate Trihydroxylated bile acid (delta mass 104.0591; sirius atomic difference: 6C, 10H; buddy atomic difference: 3C, 8H, 2N, 2O)"""
35893	513.3555473194281	7.7264376	-1		
36847	513.3558746438345	8.203165	-1		
36728	513.3668935694725	8.12561	501		
43664	513.3682075629961	9.011423	-1		
32840	513.3685765941929	6.033501	-1		
33209	513.3690915535913	6.2623024	-1		
21137	514.2650646589395	2.478839	-1		
27918	514.2831798424342	3.8326542	-1	27918.0	"""Candidate Tetrahydroxylated bile acid (delta mass 88.9949; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; buddy atomic difference: 2C, 3H, 1N, 1O, 1S)"""
9178	514.2871174048707	1.5592124	-1		
12602	514.28827054981	1.8141193	-1		
13903	514.2899342883047	1.8698136	-1		
33700	514.3154074194266	6.597232	-1		
40236	514.3502919309655	8.750712	501	40236.0	Val-DCA
38315	514.3516223003379	8.55499	501		
36719	514.3519132791664	8.063147	-1	36719.0	Lithocholyl-histidine
38267	514.3530283553458	8.552259	-1		
17144	514.3608654387763	2.1254547	-1		
19159	514.3612570126371	2.2684174	-1		
22601	514.3616988654447	2.6839392	-1		
35125	514.3643104793715	7.3994536	-1	35125.0	Lithocholyl-histidine
41713	514.3739176117742	8.907698	-1		
15668	515.1242160577757	2.0075142	-1		
4492	515.2552410901768	0.8543813	-1		
39916	515.2637383704101	8.724288	-1		
43690	515.2745544729316	9.009628	-1		
14417	515.2786734333979	1.9142271	-1		
28230	515.2830805289016	3.9433396	-1		
25007	515.3155849965598	3.1935458	188	25007.0	"""Candidate Trihydroxylated bile acid (delta mass 106.0181; sirius atomic difference: 10C, 2H, -1O; buddy atomic difference: 6C, -2H, 6N, -3O)"""
25695	515.3159661267619	3.2983434	188	25695.0	"""Candidate Trihydroxylated bile acid (delta mass 106.0181; sirius atomic difference: 10C, 2H, -1O; buddy atomic difference: 6C, -2H, 6N, -3O)"""
26504	515.316349728598	3.4443467	223	26504.0	"""Candidate Trihydroxylated bile acid (delta mass 106.0198; sirius atomic difference: 2C, 6H, 2N, 1O, 1S)"""
44485	515.3188514749216	9.074005	-1		
12140	515.3205985486949	1.7563286	-1		
2870	515.3303174751641	0.71178573	94		
5890	515.3306347290717	1.0905817	94		
42707	515.3348412410064	8.950432	-1		
35203	515.3375424590455	7.420935	-1		
28813	515.3458197895819	4.2560973	-1		
26918	515.3464715256956	3.5160542	-1		
22041	515.3474434291913	2.6572611	-1		
22618	515.3816743759489	2.6899037	-1		
28909	515.3824431149354	4.2641225	-1		
15608	516.1182929681921	1.9994462	-1		
4252	516.1805390161933	0.8032105	-1		
20251	516.2494342306845	2.377264	-1		
27824	516.2941192825858	3.770171	-1		
27269	516.2974692327717	3.4731617	223	27269.0	taurohyocholic acid
29900	516.2981270480498	4.690849	188	29900.0	taurocholic acid
25552	516.2986269715543	3.2328053	223	25552.0	taurohyocholic acid
13797	516.303354468266	1.8760446	-1		
37167	516.3085304302635	8.393741	-1		
9491	516.3153080045537	1.5912454	-1		
31923	516.3286581833133	5.6271114	-1		
32963	516.3300057443032	6.1372256	-1		
35626	516.330280823164	7.623009	474	35626.0	Thr-CDCA
36530	516.3307489858178	8.041675	474	36530.0	Thr-DCA
16411	516.3404671067775	2.0525203	-1		
42890	516.3671369617449	8.99423	-1		
43041	516.3897812303295	9.004382	-1		
35540	517.2220135647555	7.6145706	-1		
10325	517.2651569993413	1.6330767	-1		
44353	517.2895446316865	9.0756445	-1		
33565	517.3294318951635	6.4799547	24	33565.0	"""Candidate Dihydroxylated bile acid (delta mass 124.0294; buddy atomic difference: 2C, 8H, 2N, 2O, 1S; spectral library match to CCMSLIB00006680044, TAUROURSODEOXYCHOLIC ACID)"""
34161	517.3309779873364	6.809744	24	34161.0	"""Candidate Dihydroxylated bile acid (delta mass 124.0294; buddy atomic difference: 2C, 8H, 2N, 2O, 1S; spectral library match to CCMSLIB00006680044, TAUROURSODEOXYCHOLIC ACID)"""
29658	517.3322170989583	4.5900383	-1		
30105	517.332516148978	4.7874837	-1		
7548	517.3361799980731	1.4658619	-1		
36392	517.3632735377383	8.016802	24		
39762	517.376520431028	8.716946	263		
39803	517.3778891996968	8.720383	263		
39485	517.4004606401572	8.697698	-1		
12751	518.2830075720701	1.7977736	-1		
35325	518.2854080066033	7.490797	-1		
33047	518.2859433976791	6.169456	-1		
34676	518.2863812106698	7.0988035	-1		
24687	518.2868185978604	3.0500948	-1		
33384	518.28684302834	6.390219	-1		
25582	518.2986905221237	3.230081	-1		
30812	518.308952521257	5.1375237	290	30812.0	Ser-CA
38064	518.3232146300958	8.5262575	-1	38064.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14
38725	518.3690528937761	8.639757	-1		
44463	518.3688908632442	9.058796	-1		
40157	518.3699867402971	8.771995	-1		
8909	518.7831405272493	1.5336845	-1		
15141	518.8066638762565	1.9639846	-1		
30890	519.1271190150245	5.1752214	-1		
30129	519.1271342671696	4.802912	-1		
48122	519.1383879060245	10.035101	-1		
25669	519.1722704029347	3.249302	-1		
1754	519.2320610522858	0.5154704	-1		
41589	519.3787196617131	8.864511	163		
35194	519.3794106599763	7.4151897	343		
35008	519.379873683641	7.2917843	343		
41849	519.397463790847	8.884277	406		
28431	519.4155019362767	4.025881	-1		
38151	519.4159010628546	8.571994	8	38151.0	"""Candidate Dihydroxylated bile acid (delta mass 126.1154; sirius atomic difference: 7C, 14H, 2N; buddy atomic difference: 7C, 14H, 2N; putative explanation: N-acetyl-cadaverine)"""
3832	520.1901856649581	0.74798894	-1		
25730	520.271555213429	3.3555791	-1		
27615	520.2719569983709	3.7023847	-1		
14137	520.2788205783377	1.855821	-1		
16366	520.2813550241318	2.0500453	-1		
31466	520.3071182703427	5.4059463	-1		
31618	520.3273763254867	5.533245	-1	31618.0	Glu-CA
15001	520.3340779938289	1.9561539	-1		
38524	520.3403289799465	8.602791	326	38524.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
40119	520.340451194208	8.738722	326	40119.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
12841	520.3509950690421	1.8078697	-1		
41126	520.3633223049374	8.791865	-1		
38261	520.3636949184788	8.546176	24		
42838	520.3642258191911	8.981758	373		
44806	520.3758731156462	9.101485	-1		
43974	520.4009279952662	9.023345	163	43974.0	"""Candidate Dihydroxylated bile acid (delta mass 127.0994; sirius atomic difference: 7C, 10H, 1O; buddy atomic difference: 7C, 13H, 1N, 1O)"""
27637	520.4484641681892	3.7461934	308	27637.0	Spermidine-CDCA
28236	520.4485885082178	3.9455578	308	28236.0	Deoxycholyl_spermidine
9153	520.796728679941	1.5569504	-1		
46888	521.117381736067	9.473819	-1		
44713	521.1183829618273	9.096473	-1		
48141	521.1394315418626	10.036213	-1		
35239	521.245740888439	7.442832	-1		
23544	521.2533829761687	2.8321981	-1		
28999	521.2889749092486	4.2962303	-1		
19375	521.2982299852259	2.2926376	-1		
12728	521.3078620325603	1.7981524	-1		
39416	521.309936971627	8.739303	-1		
32629	521.3580060754273	5.8726664	-1		
28975	521.3585891582119	4.287283	-1		
33105	521.3586742770741	6.1417904	-1		
27931	521.3588098931838	3.8427684	342		
34744	521.3590941476434	7.107029	8	34744.0	Gln-DCA
34109	521.3593976088389	6.772296	8	34109.0	Gln-UDCA
30364	521.3596272561975	4.908032	8	30364.0	"""Candidate Dihydroxylated bile acid (delta mass 128.0585; sirius atomic difference: 5C, 8H, 2N, 2O; buddy atomic difference: 5C, 8H, 2N, 2O; spectral library match to CCMSLIB00006582200, Gln-UDCA; putative explanation: glutamine)"""
42229	521.3945383736633	8.898149	-1		
23595	521.3952170594371	2.8434484	-1		
35562	521.3956582774781	7.6399755	-1		
33589	521.3960210884424	6.4969087	188	33589.0	Trihydroxylated bile acid - Cholyl-N-acetyl-putrescine
32944	521.3960322586364	6.1108456	188	32944.0	Trihydroxylated bile acid - Cholyl-N-acetyl-putrescine
